,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Max Strus,40:32,9,22,.409,5,17,.294,3,3,1.000,0,1,1,7,2,1,3,2,26,+15,Cleveland Cavaliers,Chicago Bulls,2023-12-23
1,Craig Porter Jr.,39:23,8,14,.571,1,3,.333,2,5,.400,1,6,7,8,1,1,3,1,19,+14,Cleveland Cavaliers,Chicago Bulls,2023-12-23
2,Dean Wade,36:20,4,12,.333,3,10,.300,0,0,,1,6,7,1,2,0,1,1,11,+12,Cleveland Cavaliers,Chicago Bulls,2023-12-23
3,Jarrett Allen,34:57,6,9,.667,0,1,.000,7,10,.700,8,9,17,7,1,1,0,0,19,+6,Cleveland Cavaliers,Chicago Bulls,2023-12-23
4,Isaac Okoro,34:30,3,9,.333,0,5,.000,6,7,.857,0,3,3,3,0,0,1,2,12,+6,Cleveland Cavaliers,Chicago Bulls,2023-12-23
6,Georges Niang,20:55,3,12,.250,1,5,.200,0,0,,1,4,5,0,0,0,2,4,7,-4,Cleveland Cavaliers,Chicago Bulls,2023-12-23
7,Tristan Thompson,13:03,3,4,.750,0,0,,0,0,,4,2,6,1,0,0,1,1,6,+8,Cleveland Cavaliers,Chicago Bulls,2023-12-23
8,Damian Jones,11:34,2,4,.500,1,2,.500,1,1,1.000,0,2,2,1,1,0,1,5,6,+16,Cleveland Cavaliers,Chicago Bulls,2023-12-23
9,Emoni Bates,8:46,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,1,0,0,3,-3,Cleveland Cavaliers,Chicago Bulls,2023-12-23
10,Caris LeVert,Did Not Dress,Cleveland Cavaliers,Chicago Bulls,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Sam Merrill,Did Not Dress,Cleveland Cavaliers,Chicago Bulls,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Isaiah Mobley,0:0,Cleveland Cavaliers,Chicago Bulls,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
