,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Lauri Markkanen,28:29,10,15,.667,2,4,.500,10,10,1.000,2,8,10,3,0,0,1,1,32,+25,Indiana Pacers,Utah Jazz,2024-01-15
1,Simone Fontecchio,24:17,3,5,.600,2,3,.667,0,0,,0,4,4,2,0,0,1,2,8,+22,Indiana Pacers,Utah Jazz,2024-01-15
2,Collin Sexton,24:16,11,17,.647,4,5,.800,4,4,1.000,1,2,3,5,0,0,1,2,30,+14,Indiana Pacers,Utah Jazz,2024-01-15
3,Kris Dunn,21:27,2,3,.667,0,0,,0,0,,1,1,2,6,2,1,1,3,4,+21,Indiana Pacers,Utah Jazz,2024-01-15
4,John Collins,20:14,3,8,.375,0,2,.000,4,4,1.000,4,2,6,1,0,0,1,0,10,+13,Indiana Pacers,Utah Jazz,2024-01-15
6,Jordan Clarkson,26:33,6,13,.462,0,3,.000,5,6,.833,0,3,3,2,2,0,2,1,17,+6,Indiana Pacers,Utah Jazz,2024-01-15
7,Walker Kessler,24:58,2,2,1.000,0,0,,0,2,.000,1,4,5,1,0,5,1,0,4,+7,Indiana Pacers,Utah Jazz,2024-01-15
8,Keyonte George,23:44,6,11,.545,3,7,.429,4,5,.800,0,0,0,5,1,0,2,1,19,+13,Indiana Pacers,Utah Jazz,2024-01-15
9,Ochai Agbaji,23:43,1,4,.250,0,1,.000,2,2,1.000,0,4,4,0,0,1,1,2,4,+5,Indiana Pacers,Utah Jazz,2024-01-15
10,Kelly Olynyk,16:43,1,3,.333,0,0,,2,2,1.000,1,5,6,4,0,1,3,4,4,-5,Indiana Pacers,Utah Jazz,2024-01-15
11,Luka Šamanić,2:48,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+7,Indiana Pacers,Utah Jazz,2024-01-15
12,Omer Yurtseven,2:48,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,+7,Indiana Pacers,Utah Jazz,2024-01-15
13,Talen Horton-Tucker,0:0,Indiana Pacers,Utah Jazz,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
