,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jalen Brunson,32:45,.602,.553,.421,.211,0.0,6.5,3.2,25.7,0.0,0.0,0.0,27.0,139,115,5.4,San Antonio Spurs,New York Knicks,2023-11-08
1,RJ Barrett,31:44,.655,.618,.529,.176,0.0,6.7,3.3,26.8,1.6,0.0,0.0,24.6,148,111,10.7,San Antonio Spurs,New York Knicks,2023-11-08
2,Mitchell Robinson,31:13,.602,.750,.000,1.500,16.0,23.9,19.8,3.7,0.0,0.0,0.0,9.1,151,110,-2.9,San Antonio Spurs,New York Knicks,2023-11-08
3,Julius Randle,31:11,.511,.474,.316,.421,12.8,41.0,26.5,22.8,1.6,0.0,8.2,33.5,116,102,4.8,San Antonio Spurs,New York Knicks,2023-11-08
4,Quentin Grimes,18:43,.800,.800,.800,.000,0.0,5.7,2.8,20.1,0.0,0.0,0.0,11.4,174,115,5.9,San Antonio Spurs,New York Knicks,2023-11-08
6,Immanuel Quickley,27:45,.559,.559,.529,.000,0.0,0.0,0.0,26.9,1.8,0.0,0.0,26.1,128,112,4.6,San Antonio Spurs,New York Knicks,2023-11-08
7,Josh Hart,24:06,.500,.500,.667,.000,0.0,22.1,10.7,0.0,2.1,0.0,0.0,5.3,105,106,-4.2,San Antonio Spurs,New York Knicks,2023-11-08
8,Donte DiVincenzo,19:49,.250,.250,.500,.000,5.0,16.1,10.4,11.1,2.5,0.0,0.0,12.9,88,107,-7.4,San Antonio Spurs,New York Knicks,2023-11-08
9,Isaiah Hartenstein,15:15,.689,.667,.000,.111,19.7,0.0,10.2,0.0,6.5,0.0,0.0,26.4,149,101,5.2,San Antonio Spurs,New York Knicks,2023-11-08
10,Ryan Arcidiacono,1:32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-8.0,San Antonio Spurs,New York Knicks,2023-11-08
11,DaQuan Jeffries,1:32,.000,.000,1.000,.000,0.0,69.6,33.7,0.0,0.0,0.0,50.0,55.6,0,99,-63.9,San Antonio Spurs,New York Knicks,2023-11-08
12,Miles McBride,1:32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-10.6,San Antonio Spurs,New York Knicks,2023-11-08
13,Jericho Sims,1:32,,,,,0.0,69.6,33.7,0.0,0.0,0.0,,0.0,0,99,-2.4,San Antonio Spurs,New York Knicks,2023-11-08
14,Dylan Windler,1:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-9.3,San Antonio Spurs,New York Knicks,2023-11-08
15,Evan Fournier,0:0,San Antonio Spurs,New York Knicks,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
