,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Darius Garland,37:45,.565,.565,.348,.000,0.0,6.2,3.2,29.7,1.3,0.0,8.0,29.4,113,130,2.2,Cleveland Cavaliers,Boston Celtics,2023-12-12
1,Max Strus,37:10,.567,.567,.733,.000,0.0,28.3,14.5,10.7,0.0,0.0,6.3,19.1,109,125,-1.0,Cleveland Cavaliers,Boston Celtics,2023-12-12
2,Jarrett Allen,36:30,.625,.667,.000,.556,6.7,9.6,8.2,18.2,4.1,6.6,15.2,16.1,124,118,5.0,Cleveland Cavaliers,Boston Celtics,2023-12-12
3,Donovan Mitchell,35:08,.634,.614,.591,.091,0.0,20.0,10.2,14.1,1.4,0.0,11.6,32.8,110,124,3.6,Cleveland Cavaliers,Boston Celtics,2023-12-12
4,Dean Wade,19:50,.581,.500,1.000,.333,6.2,11.8,9.1,18.5,0.0,6.1,0.0,15.4,140,128,5.1,Cleveland Cavaliers,Boston Celtics,2023-12-12
6,Georges Niang,23:05,1.500,1.500,1.000,.000,0.0,10.1,5.2,5.0,0.0,0.0,50.0,3.9,122,132,-2.7,Cleveland Cavaliers,Boston Celtics,2023-12-12
7,Caris LeVert,22:45,.500,.500,.364,.000,0.0,10.3,5.3,18.9,0.0,5.3,15.4,25.4,92,129,-4.3,Cleveland Cavaliers,Boston Celtics,2023-12-12
8,Isaac Okoro,16:16,.375,.375,.500,.000,0.0,14.4,7.4,7.2,3.1,0.0,20.0,13.7,69,122,-5.9,Cleveland Cavaliers,Boston Celtics,2023-12-12
9,Tristan Thompson,11:30,1.000,1.000,.000,.000,32.1,10.2,20.9,10.5,0.0,0.0,0.0,3.9,227,132,4.4,Cleveland Cavaliers,Boston Celtics,2023-12-12
10,Damian Jones,0:0,Cleveland Cavaliers,Boston Celtics,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Sam Merrill,0:0,Cleveland Cavaliers,Boston Celtics,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Craig Porter Jr.,0:0,Cleveland Cavaliers,Boston Celtics,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
