,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Scottie Barnes,33:15,10,17,.588,1,2,.500,7,8,.875,3,4,7,4,1,0,1,1,28,-10,Toronto Raptors,Houston Rockets,2024-02-02
1,Immanuel Quickley,29:38,7,16,.438,6,11,.545,5,7,.714,0,1,1,6,0,0,0,2,25,-6,Toronto Raptors,Houston Rockets,2024-02-02
2,Gary Trent Jr.,25:58,5,12,.417,2,5,.400,0,0,,2,2,4,0,2,0,1,1,12,-17,Toronto Raptors,Houston Rockets,2024-02-02
3,Bruce Brown,25:43,2,9,.222,1,2,.500,0,0,,1,4,5,4,2,2,1,1,5,-13,Toronto Raptors,Houston Rockets,2024-02-02
4,Jakob Poeltl,20:22,3,5,.600,0,0,,0,0,,0,5,5,1,0,2,3,6,6,-17,Toronto Raptors,Houston Rockets,2024-02-02
6,Thaddeus Young,25:25,4,4,1.000,0,0,,0,1,.000,1,3,4,1,0,0,2,2,8,-10,Toronto Raptors,Houston Rockets,2024-02-02
7,Gradey Dick,23:47,1,8,.125,0,4,.000,1,2,.500,1,6,7,0,3,0,1,1,3,-19,Toronto Raptors,Houston Rockets,2024-02-02
8,Dennis Schröder,22:05,4,10,.400,0,5,.000,0,0,,0,2,2,1,1,0,1,1,8,-18,Toronto Raptors,Houston Rockets,2024-02-02
9,Jordan Nwora,16:23,3,5,.600,0,1,.000,2,2,1.000,0,1,1,0,2,1,0,2,8,-21,Toronto Raptors,Houston Rockets,2024-02-02
10,Jalen McDaniels,13:35,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,4,1,3,-13,Toronto Raptors,Houston Rockets,2024-02-02
11,Garrett Temple,3:49,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1,Toronto Raptors,Houston Rockets,2024-02-02
12,Chris Boucher,0:0,Toronto Raptors,Houston Rockets,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Otto Porter Jr.,0:0,Toronto Raptors,Houston Rockets,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
