,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Rudy Gobert,37:27,.680,.700,.000,.400,17.5,28.1,22.6,4.3,0.0,2.2,7.8,14.7,143,112,-1.0,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
1,Anthony Edwards,34:18,.702,.667,.296,.185,0.0,13.7,6.6,16.9,2.9,2.4,6.4,39.3,132,111,13.2,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
2,Mike Conley,26:15,.444,.357,.714,.286,4.2,13.4,8.6,31.0,3.8,9.5,20.2,16.3,106,104,4.6,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
3,Jaden McDaniels,24:08,.000,.000,.429,.000,9.0,0.0,4.7,0.0,0.0,3.4,0.0,12.5,28,121,-17.2,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
4,Karl-Anthony Towns,19:13,.618,.357,.429,1.143,11.4,18.3,14.7,7.3,2.6,0.0,22.2,30.4,113,111,-5.2,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
6,Nickeil Alexander-Walker,25:57,1.210,1.214,.857,.143,0.0,13.5,6.5,13.3,0.0,3.2,21.2,15.7,164,116,12.2,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
7,Naz Reid,25:06,.563,.563,.375,.250,0.0,14.0,6.7,6.1,2.0,6.6,0.0,15.3,120,110,0.4,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
8,Kyle Anderson,22:03,.709,.333,.000,2.000,0.0,15.9,7.7,47.3,0.0,0.0,0.0,11.1,184,118,9.2,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
9,Monte Morris,11:33,.000,.000,.333,.000,0.0,10.1,4.9,21.3,4.3,0.0,0.0,11.2,46,110,-10.1,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
10,Luka Garza,3:30,.868,.750,1.000,1.000,31.2,0.0,16.1,0.0,0.0,0.0,0.0,35.6,186,121,13.5,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
11,Jordan McLaughlin,3:30,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0,122,-27.2,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
12,Josh Minott,3:30,1.136,,,,0.0,0.0,0.0,0.0,14.1,0.0,53.2,23.2,106,91,2.6,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
13,Daishen Nix,3:30,.174,.000,1.000,1.000,0.0,0.0,0.0,35.2,0.0,0.0,25.8,48.0,44,123,-39.1,Minnesota Timberwolves,Portland Trail Blazers,2024-02-13
