,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jalen Johnson,37:05,.294,.250,.214,.214,3.2,22.8,12.1,13.7,0.0,2.4,6.1,17.9,90,149,-13.2,Los Angeles Clippers,Atlanta Hawks,2024-02-05
1,Trae Young,35:43,.751,.679,.500,.429,0.0,7.9,3.6,40.1,2.7,0.0,23.1,24.7,137,147,2.0,Los Angeles Clippers,Atlanta Hawks,2024-02-05
2,Dejounte Murray,34:18,.520,.472,.389,.278,3.4,16.5,9.3,23.8,0.0,0.0,9.0,26.4,121,152,-5.6,Los Angeles Clippers,Atlanta Hawks,2024-02-05
3,Onyeka Okongwu,34:18,.900,.900,.200,.000,13.7,4.1,9.3,0.0,0.0,2.6,16.7,14.2,148,152,-3.1,Los Angeles Clippers,Atlanta Hawks,2024-02-05
4,Saddiq Bey,33:04,.882,.813,.750,.625,10.6,8.5,9.7,0.0,1.4,0.0,8.9,13.8,169,150,2.1,Los Angeles Clippers,Atlanta Hawks,2024-02-05
6,Bogdan Bogdanović,26:34,.667,.667,.667,.000,4.4,10.6,7.2,27.0,1.8,0.0,0.0,18.4,159,149,4.9,Los Angeles Clippers,Atlanta Hawks,2024-02-05
7,De'Andre Hunter,18:51,.951,.958,.417,.417,12.4,37.4,23.8,29.9,0.0,0.0,0.0,30.7,195,149,25.0,Los Angeles Clippers,Atlanta Hawks,2024-02-05
8,Bruno Fernando,13:42,.478,.500,.000,.500,8.5,30.9,18.7,8.7,0.0,13.0,0.0,21.8,116,140,-4.0,Los Angeles Clippers,Atlanta Hawks,2024-02-05
9,Wesley Matthews,6:25,1.500,1.500,1.000,.000,0.0,22.0,10.0,17.2,7.4,0.0,0.0,6.3,276,134,22.3,Los Angeles Clippers,Atlanta Hawks,2024-02-05
10,Trent Forrest,0:0,Los Angeles Clippers,Atlanta Hawks,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,AJ Griffin,0:0,Los Angeles Clippers,Atlanta Hawks,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrison Mathews,0:0,Los Angeles Clippers,Atlanta Hawks,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Patty Mills,0:0,Los Angeles Clippers,Atlanta Hawks,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
