,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Bruce Brown,36:44,11,16,.688,4,6,.667,4,5,.800,0,4,4,2,0,0,1,0,30,+20,Indiana Pacers,Miami Heat,2023-12-02
1,Obi Toppin,34:46,7,8,.875,4,5,.800,2,2,1.000,0,2,2,2,1,4,0,5,20,+18,Indiana Pacers,Miami Heat,2023-12-02
2,Myles Turner,30:19,8,12,.667,1,4,.250,0,0,,2,8,10,1,0,2,2,4,17,+10,Indiana Pacers,Miami Heat,2023-12-02
3,Buddy Hield,24:20,3,7,.429,1,4,.250,0,0,,0,1,1,2,2,0,1,3,7,+20,Indiana Pacers,Miami Heat,2023-12-02
4,Andrew Nembhard,23:21,1,9,.111,0,4,.000,2,2,1.000,0,1,1,11,1,0,0,1,4,+10,Indiana Pacers,Miami Heat,2023-12-02
6,Aaron Nesmith,28:43,7,9,.778,4,6,.667,4,6,.667,0,4,4,1,0,1,0,4,22,+9,Indiana Pacers,Miami Heat,2023-12-02
7,Bennedict Mathurin,25:10,6,10,.600,2,3,.667,2,3,.667,1,4,5,4,0,0,4,4,16,-4,Indiana Pacers,Miami Heat,2023-12-02
8,T.J. McConnell,25:06,10,11,.909,0,0,,0,0,,0,2,2,11,0,0,1,0,20,+5,Indiana Pacers,Miami Heat,2023-12-02
9,Isaiah Jackson,8:05,3,3,1.000,0,0,,2,2,1.000,0,3,3,1,0,1,0,1,8,-6,Indiana Pacers,Miami Heat,2023-12-02
10,Ben Sheppard,3:23,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-7,Indiana Pacers,Miami Heat,2023-12-02
11,Jordan Nwora,0:0,Indiana Pacers,Miami Heat,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Oscar Tshiebwe,0:0,Indiana Pacers,Miami Heat,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jarace Walker,0:0,Indiana Pacers,Miami Heat,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
