,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Paul George,42:14,5,19,.263,4,13,.308,2,2,1.000,0,4,4,3,0,0,1,2,16,-6,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14
1,Kawhi Leonard,37:26,9,19,.474,2,3,.667,6,6,1.000,0,9,9,4,2,0,1,4,26,-13,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14
2,James Harden,36:05,4,14,.286,2,9,.222,4,5,.800,0,1,1,8,2,2,4,3,14,-3,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14
3,Daniel Theis,21:37,1,3,.333,1,2,.500,0,0,,1,3,4,0,1,0,0,3,3,-7,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14
4,Terance Mann,18:54,1,2,.500,0,1,.000,0,0,,2,1,3,0,0,0,0,3,2,-6,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14
6,Norman Powell,29:54,9,12,.750,6,9,.667,0,0,,0,1,1,0,0,2,1,1,24,+11,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14
7,Russell Westbrook,29:06,3,8,.375,2,2,1.000,4,5,.800,3,5,8,13,2,0,3,4,12,+2,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14
8,Mason Plumlee,15:40,4,5,.800,0,0,,0,0,,0,3,3,0,1,0,0,4,8,+3,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14
9,Amir Coffey,9:04,0,1,.000,0,0,,0,0,,1,0,1,0,1,0,1,0,0,-1,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14
10,Brandon Boston Jr.,0:0,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Bones Hyland,0:0,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,P.J. Tucker,0:0,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Ivica Zubac,0:0,Los Angeles Clippers,Minnesota Timberwolves,2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
