,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Devin Vassell,31:17,.318,.281,.250,.188,0.0,15.7,6.2,30.8,4.5,0.0,5.5,23.9,76,110,-3.6,San Antonio Spurs,Dallas Mavericks,2024-02-14
1,Victor Wembanyama,27:12,.560,.524,.286,.238,8.8,27.1,16.0,48.1,1.7,8.5,7.9,37.8,110,107,17.7,San Antonio Spurs,Dallas Mavericks,2024-02-14
2,Jeremy Sochan,24:59,.460,.450,.200,.200,9.6,4.9,7.8,6.8,5.7,0.0,15.5,21.0,85,109,-3.4,San Antonio Spurs,Dallas Mavericks,2024-02-14
3,Tre Jones,20:10,.250,.250,.500,.000,0.0,24.4,9.6,15.2,0.0,0.0,0.0,16.2,63,118,-15.4,San Antonio Spurs,Dallas Mavericks,2024-02-14
4,Julian Champagnie,18:12,.625,.625,.750,.000,0.0,13.5,5.3,8.6,2.6,0.0,0.0,9.0,124,114,-1.4,San Antonio Spurs,Dallas Mavericks,2024-02-14
6,Blake Wesley,27:50,.580,.500,.333,.667,0.0,4.4,1.7,33.6,0.0,0.0,27.9,15.8,98,122,-7.8,San Antonio Spurs,Dallas Mavericks,2024-02-14
7,Zach Collins,20:48,.333,.333,.444,.000,19.2,41.4,28.0,31.7,0.0,11.2,10.0,19.6,93,106,2.1,San Antonio Spurs,Dallas Mavericks,2024-02-14
8,Malaki Branham,20:47,.830,.818,.455,.091,3.8,11.8,7.0,11.6,0.0,0.0,8.0,24.4,136,120,12.4,San Antonio Spurs,Dallas Mavericks,2024-02-14
9,Keldon Johnson,20:18,.136,.136,.727,.000,0.0,12.1,4.8,0.0,0.0,3.8,8.3,24.1,27,117,-22.0,San Antonio Spurs,Dallas Mavericks,2024-02-14
10,Cedi Osman,17:35,.000,.000,1.000,.000,0.0,7.0,2.8,22.7,0.0,0.0,0.0,2.3,98,121,-10.0,San Antonio Spurs,Dallas Mavericks,2024-02-14
11,Devonte' Graham,5:26,.000,.000,1.000,.000,0.0,22.7,8.9,0.0,0.0,0.0,0.0,7.5,0,119,-18.5,San Antonio Spurs,Dallas Mavericks,2024-02-14
12,Sandro Mamukelashvili,5:26,.000,.000,.000,.000,14.7,0.0,8.9,0.0,0.0,0.0,0.0,15.0,30,122,-21.8,San Antonio Spurs,Dallas Mavericks,2024-02-14
