,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Anthony Edwards,37:07,.542,.476,.381,.524,5.9,14.4,10.2,20.6,2.5,2.2,13.4,33.0,110,103,4.1,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
1,Karl-Anthony Towns,34:17,.637,.595,.333,.190,3.2,34.2,18.9,10.1,0.0,0.0,11.6,30.9,119,107,4.8,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
2,Rudy Gobert,33:44,.527,.500,.000,.100,12.9,19.0,16.0,4.0,1.4,0.0,8.7,13.9,118,106,-2.3,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
3,Mike Conley,31:05,.628,.500,.429,.571,7.0,3.4,5.2,24.1,0.0,0.0,31.3,16.9,111,112,-3.8,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
4,Jaden McDaniels,26:08,.455,.455,.182,.000,8.3,12.2,10.3,0.0,3.5,0.0,0.0,17.3,107,102,-4.3,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
6,Kyle Anderson,26:18,.798,1.000,.000,2.000,0.0,20.3,10.3,18.6,1.8,0.0,51.5,12.1,88,105,-1.6,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
7,Nickeil Alexander-Walker,18:44,.922,.875,.250,.500,0.0,17.1,8.6,29.0,0.0,4.4,0.0,10.7,200,106,14.7,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
8,Naz Reid,18:14,.500,.500,.429,.000,6.0,11.7,8.9,0.0,0.0,9.1,0.0,15.8,114,103,0.5,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
9,Shake Milton,14:22,.676,.750,.750,.250,7.6,14.8,11.3,9.2,0.0,0.0,31.1,18.4,97,109,-3.6,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
10,Troy Brown Jr.,0:0,Minnesota Timberwolves,San Antonio Spurs,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Josh Minott,0:0,Minnesota Timberwolves,San Antonio Spurs,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Daishen Nix,0:0,Minnesota Timberwolves,San Antonio Spurs,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
