,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kelly Oubre Jr.,39:57,8,19,.421,2,8,.250,10,14,.714,5,7,12,1,1,1,0,4,28,-2,Atlanta Hawks,Philadelphia76ers,2024-02-09
1,Buddy Hield,39:33,8,21,.381,4,12,.333,0,0,,1,3,4,6,0,0,2,3,20,-1,Atlanta Hawks,Philadelphia76ers,2024-02-09
2,Tobias Harris,38:35,7,16,.438,2,4,.500,5,6,.833,0,6,6,7,0,0,1,2,21,-4,Atlanta Hawks,Philadelphia76ers,2024-02-09
3,Cameron Payne,35:41,7,16,.438,4,9,.444,2,2,1.000,3,0,3,6,2,1,2,2,20,+4,Atlanta Hawks,Philadelphia76ers,2024-02-09
4,Paul Reed,31:30,5,9,.556,0,2,.000,2,3,.667,6,7,13,1,1,1,1,6,12,-11,Atlanta Hawks,Philadelphia76ers,2024-02-09
6,KJ Martin,18:56,2,4,.500,0,1,.000,1,2,.500,1,5,6,0,1,0,1,4,5,-10,Atlanta Hawks,Philadelphia76ers,2024-02-09
7,Mo Bamba,16:29,1,3,.333,1,2,.500,0,0,,2,1,3,3,1,3,1,2,3,+5,Atlanta Hawks,Philadelphia76ers,2024-02-09
8,Terquavion Smith,12:44,3,7,.429,2,6,.333,0,0,,0,0,0,0,1,0,1,0,8,-11,Atlanta Hawks,Philadelphia76ers,2024-02-09
9,Ricky Council IV,6:35,1,3,.333,0,1,.000,2,2,1.000,0,2,2,0,0,0,0,1,4,0,Atlanta Hawks,Philadelphia76ers,2024-02-09
10,Nicolas Batum,Did Not Dress,Atlanta Hawks,Philadelphia76ers,2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Kenneth Lofton Jr.,0:0,Atlanta Hawks,Philadelphia76ers,2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
