,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Keldon Johnson,36:02,.524,.462,.615,.231,5.4,3.0,4.3,28.2,0.0,2.3,0.0,16.7,126,115,2.1,Los Angeles Clippers,San Antonio Spurs,2023-11-22
1,Victor Wembanyama,32:47,.684,.577,.154,.538,6.0,42.3,23.4,17.7,1.5,7.7,11.1,23.2,129,98,11.0,Los Angeles Clippers,San Antonio Spurs,2023-11-22
2,Jeremy Sochan,31:33,.539,.467,.333,.400,6.2,10.1,8.1,41.2,0.0,0.0,5.4,24.8,120,114,5.1,Los Angeles Clippers,San Antonio Spurs,2023-11-22
3,Zach Collins,28:19,.576,.538,.385,.154,6.9,26.4,16.2,20.5,0.0,3.0,6.7,22.1,116,108,2.0,Los Angeles Clippers,San Antonio Spurs,2023-11-22
4,Malaki Branham,21:14,.000,.000,.500,.000,4.6,0.0,2.4,6.5,0.0,0.0,0.0,11.9,22,117,-16.5,Los Angeles Clippers,San Antonio Spurs,2023-11-22
6,Devin Vassell,26:55,.523,.467,.533,.333,3.6,11.9,7.6,29.4,1.8,0.0,10.4,30.0,103,110,1.9,Los Angeles Clippers,San Antonio Spurs,2023-11-22
7,Tre Jones,19:55,.286,.286,.286,.000,0.0,10.7,5.1,8.0,7.2,0.0,12.5,16.9,56,99,-5.9,Los Angeles Clippers,San Antonio Spurs,2023-11-22
8,Cedi Osman,18:52,.417,.417,.500,.000,0.0,5.7,2.7,0.0,5.0,0.0,0.0,13.4,82,104,-4.9,Los Angeles Clippers,San Antonio Spurs,2023-11-22
9,Doug McDermott,13:46,.750,.750,1.000,.000,0.0,15.5,7.4,11.1,0.0,6.1,60.0,15.3,54,109,-9.8,Los Angeles Clippers,San Antonio Spurs,2023-11-22
10,Dominick Barlow,8:39,.000,.000,.000,.000,0.0,24.7,11.8,0.0,5.5,0.0,0.0,4.9,0,98,-7.2,Los Angeles Clippers,San Antonio Spurs,2023-11-22
11,Charles Bassey,1:57,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,64.7,0,117,-80.5,Los Angeles Clippers,San Antonio Spurs,2023-11-22
12,Julian Champagnie,0:0,Los Angeles Clippers,San Antonio Spurs,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Devonte' Graham,0:0,Los Angeles Clippers,San Antonio Spurs,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Sandro Mamukelashvili,0:0,Los Angeles Clippers,San Antonio Spurs,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Blake Wesley,0:0,Los Angeles Clippers,San Antonio Spurs,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
