,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Cade Cunningham,37:19,.530,.500,.333,.111,0.0,16.5,7.8,19.9,1.2,0.0,17.5,39.1,88,110,-4.1,Portland Trail Blazers,Detroit Pistons,2023-11-01
1,Marvin Bagley III,33:19,.410,.300,.200,.500,0.0,22.2,10.5,12.1,0.0,4.7,29.1,22.0,67,108,-11.2,Portland Trail Blazers,Detroit Pistons,2023-11-01
2,Isaiah Stewart,33:18,.750,.750,.500,.000,6.7,14.8,10.5,17.6,1.4,0.0,20.0,12.8,127,110,1.0,Portland Trail Blazers,Detroit Pistons,2023-11-01
3,Ausar Thompson,29:56,.571,.571,.214,.000,11.2,16.4,13.7,11.8,3.1,0.0,12.5,22.7,106,106,-1.2,Portland Trail Blazers,Detroit Pistons,2023-11-01
4,Killian Hayes,25:55,.000,.000,.167,.000,0.0,14.2,6.8,4.6,5.3,0.0,14.3,11.5,9,101,-12.7,Portland Trail Blazers,Detroit Pistons,2023-11-01
6,Marcus Sasser,23:23,.667,.667,.167,.000,0.0,15.8,7.5,38.7,7.9,3.4,0.0,10.9,154,92,12.3,Portland Trail Blazers,Detroit Pistons,2023-11-01
7,Jaden Ivey,21:33,.601,.500,.429,.429,0.0,11.4,5.4,13.4,2.1,3.7,10.7,18.4,114,105,0.0,Portland Trail Blazers,Detroit Pistons,2023-11-01
8,Joe Harris,16:56,.786,.786,.857,.000,6.6,7.3,6.9,9.9,0.0,0.0,0.0,17.6,151,114,7.8,Portland Trail Blazers,Detroit Pistons,2023-11-01
9,Stanley Umude,12:10,.000,.000,.000,.000,0.0,20.2,9.6,0.0,0.0,0.0,0.0,3.5,0,112,-15.9,Portland Trail Blazers,Detroit Pistons,2023-11-01
10,James Wiseman,6:11,.500,.500,.000,.000,0.0,39.8,18.9,31.7,0.0,0.0,20.0,34.4,83,108,-14.1,Portland Trail Blazers,Detroit Pistons,2023-11-01
11,Alec Burks,0:0,Portland Trail Blazers,Detroit Pistons,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Malcolm Cazalon,0:0,Portland Trail Blazers,Detroit Pistons,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jared Rhoden,0:0,Portland Trail Blazers,Detroit Pistons,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
