,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,DeMar DeRozan,39:39,.649,.583,.333,1.083,3.1,9.3,6.2,16.9,1.3,0.0,14.5,24.7,123,110,1.2,Miami Heat,Chicago Bulls,2023-11-18
1,Zach LaVine,35:03,.650,.650,.700,.000,0.0,28.1,14.0,28.2,4.5,3.3,9.1,14.9,136,98,10.0,Miami Heat,Chicago Bulls,2023-11-18
2,Nikola Vučević,32:55,.536,.536,.357,.000,3.7,26.2,15.0,0.0,1.6,3.6,12.5,23.0,93,104,-4.8,Miami Heat,Chicago Bulls,2023-11-18
3,Coby White,29:19,.538,.538,.769,.000,0.0,12.6,6.3,29.4,1.8,0.0,18.8,25.8,100,108,-2.8,Miami Heat,Chicago Bulls,2023-11-18
4,Alex Caruso,28:58,.619,.625,.500,.250,4.2,0.0,2.1,16.9,1.8,4.0,10.1,16.2,125,108,2.5,Miami Heat,Chicago Bulls,2023-11-18
6,Torrey Craig,16:34,.700,.700,.600,.000,7.4,29.7,18.6,21.2,0.0,7.1,0.0,14.3,158,105,9.5,Miami Heat,Chicago Bulls,2023-11-18
7,Patrick Williams,15:18,.200,.200,.200,.000,24.1,8.0,16.1,9.5,3.4,7.7,0.0,15.5,91,100,-4.3,Miami Heat,Chicago Bulls,2023-11-18
8,Andre Drummond,15:05,.773,.667,.000,.667,24.5,49.0,36.7,0.0,3.5,7.8,20.5,15.3,142,93,2.9,Miami Heat,Chicago Bulls,2023-11-18
9,Jevon Carter,14:07,.500,.500,1.000,.000,0.0,8.7,4.4,13.2,0.0,0.0,0.0,30.2,107,113,-3.3,Miami Heat,Chicago Bulls,2023-11-18
10,Ayo Dosunmu,13:01,.347,.000,1.000,1.000,0.0,9.5,4.7,20.5,0.0,0.0,25.8,14.1,84,113,-12.0,Miami Heat,Chicago Bulls,2023-11-18
11,Terry Taylor,0:0,Miami Heat,Chicago Bulls,2023-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Dalen Terry,Did Not Dress,Miami Heat,Chicago Bulls,2023-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
