,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Grayson Allen,36:35,5,9,.556,2,4,.500,2,3,.667,0,2,2,3,0,1,1,2,14,+1,Phoenix Suns,Memphis Grizzlies,2023-11-24
1,Eric Gordon,34:28,6,15,.400,4,11,.364,4,4,1.000,0,1,1,2,0,0,2,0,20,+5,Phoenix Suns,Memphis Grizzlies,2023-11-24
2,Devin Booker,33:22,15,21,.714,3,4,.750,7,9,.778,1,4,5,4,4,1,5,3,40,+28,Phoenix Suns,Memphis Grizzlies,2023-11-24
3,Jusuf Nurkić,32:32,2,5,.400,0,2,.000,2,4,.500,2,9,11,6,2,2,2,2,6,+14,Phoenix Suns,Memphis Grizzlies,2023-11-24
4,Keita Bates-Diop,23:38,2,5,.400,0,1,.000,2,2,1.000,1,3,4,1,1,2,0,0,6,+8,Phoenix Suns,Memphis Grizzlies,2023-11-24
6,Josh Okogie,27:56,2,9,.222,1,4,.250,0,1,.000,1,6,7,3,1,0,0,1,5,+22,Phoenix Suns,Memphis Grizzlies,2023-11-24
7,Jordan Goodwin,20:15,6,8,.750,1,3,.333,1,1,1.000,2,3,5,2,1,0,1,0,14,+19,Phoenix Suns,Memphis Grizzlies,2023-11-24
8,Nassir Little,15:46,0,1,.000,0,1,.000,2,2,1.000,0,4,4,0,1,0,1,2,2,+1,Phoenix Suns,Memphis Grizzlies,2023-11-24
9,Chimezie Metu,15:28,1,3,.333,0,1,.000,1,2,.500,0,2,2,1,0,0,0,2,3,+7,Phoenix Suns,Memphis Grizzlies,2023-11-24
10,Udoka Azubuike,0:0,Phoenix Suns,Memphis Grizzlies,2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Bol Bol,0:0,Phoenix Suns,Memphis Grizzlies,2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Saben Lee,0:0,Phoenix Suns,Memphis Grizzlies,2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
