,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Taurean Prince,30:34,1,8,.125,0,4,.000,2,3,.667,0,0,0,1,0,1,2,0,4,+26,Utah Jazz,Los Angeles Lakers,2023-11-21
1,Anthony Davis,29:11,11,14,.786,0,0,,4,5,.800,5,11,16,4,2,0,2,1,26,+34,Utah Jazz,Los Angeles Lakers,2023-11-21
2,D'Angelo Russell,26:17,7,9,.778,3,4,.750,3,5,.600,0,3,3,8,0,1,0,2,20,+30,Utah Jazz,Los Angeles Lakers,2023-11-21
3,LeBron James,24:01,6,10,.600,3,5,.600,2,2,1.000,1,6,7,9,0,0,2,0,17,+14,Utah Jazz,Los Angeles Lakers,2023-11-21
4,Cam Reddish,5:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+4,Utah Jazz,Los Angeles Lakers,2023-11-21
6,Rui Hachimura,28:27,4,13,.308,2,5,.400,2,2,1.000,2,4,6,1,0,0,1,3,12,+21,Utah Jazz,Los Angeles Lakers,2023-11-21
7,Christian Wood,26:39,6,7,.857,1,2,.500,3,3,1.000,1,7,8,2,0,1,2,5,16,+13,Utah Jazz,Los Angeles Lakers,2023-11-21
8,Austin Reaves,26:22,7,13,.538,1,4,.250,4,4,1.000,0,5,5,5,3,0,2,0,19,+10,Utah Jazz,Los Angeles Lakers,2023-11-21
9,Max Christie,24:32,3,8,.375,1,5,.200,0,0,,0,5,5,4,1,1,0,2,7,+10,Utah Jazz,Los Angeles Lakers,2023-11-21
10,Jaxson Hayes,18:49,4,4,1.000,0,0,,2,3,.667,0,2,2,1,0,1,2,1,10,-2,Utah Jazz,Los Angeles Lakers,2023-11-21
11,Jalen Hood-Schifino,0:0,Utah Jazz,Los Angeles Lakers,2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jarred Vanderbilt,Did Not Dress,Utah Jazz,Los Angeles Lakers,2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
