,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Deni Avdija,39:18,.706,.679,.286,.143,0.0,35.3,18.3,19.7,0.0,1.7,25.2,22.0,107,113,-1.3,Philadelphia76ers,Washington Wizards,2024-02-10
1,Kyle Kuzma,37:10,.587,.588,.353,.118,0.0,8.6,4.5,21.3,0.0,7.1,18.3,25.6,99,117,-1.9,Philadelphia76ers,Washington Wizards,2024-02-10
2,Tyus Jones,30:58,.866,.857,.643,.071,0.0,10.3,5.3,49.7,1.5,0.0,6.5,21.7,164,118,14.7,Philadelphia76ers,Washington Wizards,2024-02-10
3,Jordan Poole,29:17,.619,.625,.500,.250,3.9,10.9,7.5,18.5,3.2,0.0,18.4,16.2,112,114,-1.6,Philadelphia76ers,Washington Wizards,2024-02-10
4,Marvin Bagley III,14:52,.143,.143,.143,.000,0.0,7.2,3.7,0.0,0.0,8.8,0.0,20.5,31,116,-19.4,Philadelphia76ers,Washington Wizards,2024-02-10
6,Bilal Coulibaly,30:11,.625,.500,.167,1.667,11.4,7.1,9.1,4.3,0.0,0.0,22.4,19.3,111,123,-7.4,Philadelphia76ers,Washington Wizards,2024-02-10
7,Corey Kispert,24:21,.417,.417,.667,.000,0.0,8.8,4.5,0.0,0.0,0.0,0.0,10.7,82,122,-11.3,Philadelphia76ers,Washington Wizards,2024-02-10
8,Landry Shamet,19:01,.643,.643,.571,.000,0.0,5.6,2.9,0.0,7.4,0.0,0.0,16.0,119,107,1.1,Philadelphia76ers,Washington Wizards,2024-02-10
9,Eugene Omoruyi,8:13,.205,.000,.250,.500,27.8,38.9,33.6,0.0,0.0,0.0,0.0,25.9,75,112,-23.3,Philadelphia76ers,Washington Wizards,2024-02-10
10,Delon Wright,6:39,.515,.333,.333,.667,17.2,16.0,16.6,83.0,7.0,9.9,0.0,25.4,149,99,31.1,Philadelphia76ers,Washington Wizards,2024-02-10
11,Patrick Baldwin Jr.,0:0,Philadelphia76ers,Washington Wizards,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jules Bernard,0:0,Philadelphia76ers,Washington Wizards,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Johnny Davis,0:0,Philadelphia76ers,Washington Wizards,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Anthony Gill,0:0,Philadelphia76ers,Washington Wizards,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Richaun Holmes,0:0,Philadelphia76ers,Washington Wizards,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
