,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Tyrese Maxey,36:27,9,20,.450,1,7,.143,8,10,.800,1,3,4,9,2,1,1,1,27,-28,New York Knicks,Philadelphia76ers,2024-01-05
1,Joel Embiid,36:13,10,23,.435,1,1,1.000,9,12,.750,3,7,10,3,1,3,6,3,30,-29,New York Knicks,Philadelphia76ers,2024-01-05
2,Kelly Oubre Jr.,30:59,6,12,.500,3,6,.500,0,0,,2,5,7,1,0,3,3,2,15,-20,New York Knicks,Philadelphia76ers,2024-01-05
3,Tobias Harris,24:03,2,6,.333,1,2,.500,0,1,.000,0,3,3,4,0,0,0,2,5,-1,New York Knicks,Philadelphia76ers,2024-01-05
4,Nicolas Batum,21:16,0,2,.000,0,1,.000,0,0,,1,3,4,1,0,1,2,2,0,-6,New York Knicks,Philadelphia76ers,2024-01-05
6,Danuel House Jr.,22:18,1,3,.333,0,1,.000,0,0,,0,4,4,1,1,0,0,1,2,-27,New York Knicks,Philadelphia76ers,2024-01-05
7,Marcus Morris,16:27,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-24,New York Knicks,Philadelphia76ers,2024-01-05
8,Jaden Springer,14:55,1,7,.143,0,3,.000,1,2,.500,1,0,1,1,1,1,0,1,3,-12,New York Knicks,Philadelphia76ers,2024-01-05
9,Patrick Beverley,13:34,0,1,.000,0,1,.000,2,2,1.000,0,2,2,0,1,0,2,2,2,-12,New York Knicks,Philadelphia76ers,2024-01-05
10,Paul Reed,11:47,3,5,.600,0,0,,0,0,,0,1,1,0,0,0,0,2,6,-7,New York Knicks,Philadelphia76ers,2024-01-05
11,KJ Martin,7:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-12,New York Knicks,Philadelphia76ers,2024-01-05
12,Mo Bamba,4:41,1,1,1.000,0,0,,0,0,,0,2,2,1,2,0,0,0,2,-2,New York Knicks,Philadelphia76ers,2024-01-05
