,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Keldon Johnson,35:01,3,11,.273,1,6,.167,0,0,,1,6,7,6,2,1,0,5,7,+11,San Antonio Spurs,Phoenix Suns,2023-11-02
1,Zach Collins,34:49,7,10,.700,3,3,1.000,2,2,1.000,4,4,8,4,0,0,3,2,19,+8,San Antonio Spurs,Phoenix Suns,2023-11-02
2,Victor Wembanyama,34:21,15,26,.577,3,6,.500,5,6,.833,2,8,10,2,1,2,2,3,38,+21,San Antonio Spurs,Phoenix Suns,2023-11-02
3,Jeremy Sochan,26:23,7,13,.538,0,0,,0,0,,1,4,5,9,0,1,1,4,14,0,San Antonio Spurs,Phoenix Suns,2023-11-02
4,Devin Vassell,16:51,7,10,.700,3,3,1.000,0,0,,0,2,2,1,0,0,0,2,17,+16,San Antonio Spurs,Phoenix Suns,2023-11-02
6,Tre Jones,28:26,3,8,.375,2,4,.500,4,4,1.000,1,4,5,10,1,0,1,3,12,+19,San Antonio Spurs,Phoenix Suns,2023-11-02
7,Cedi Osman,22:29,5,8,.625,3,6,.500,0,0,,0,2,2,1,1,0,0,1,13,-16,San Antonio Spurs,Phoenix Suns,2023-11-02
8,Malaki Branham,20:05,1,7,.143,1,6,.167,0,0,,0,1,1,3,0,1,0,1,3,+5,San Antonio Spurs,Phoenix Suns,2023-11-02
9,Doug McDermott,15:50,2,4,.500,2,3,.667,0,0,,0,0,0,0,1,0,0,0,6,-17,San Antonio Spurs,Phoenix Suns,2023-11-02
10,Charles Bassey,5:44,1,1,1.000,0,0,,1,1,1.000,0,1,1,1,1,0,1,0,3,+8,San Antonio Spurs,Phoenix Suns,2023-11-02
11,Dominick Barlow,0:0,San Antonio Spurs,Phoenix Suns,2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Julian Champagnie,0:0,San Antonio Spurs,Phoenix Suns,2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Devonte' Graham,0:0,San Antonio Spurs,Phoenix Suns,2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Sandro Mamukelashvili,0:0,San Antonio Spurs,Phoenix Suns,2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Blake Wesley,0:0,San Antonio Spurs,Phoenix Suns,2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
