,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Brandon Miller,36:20,.504,.462,.308,.154,3.2,14.7,8.6,10.6,0.0,5.0,12.6,19.5,101,131,-5.8,Minnesota Timberwolves,Charlotte Hornets,2023-12-02
1,Miles Bridges,35:35,.557,.500,.278,.222,3.3,7.5,5.3,16.2,1.4,0.0,4.8,26.1,119,133,-2.7,Minnesota Timberwolves,Charlotte Hornets,2023-12-02
2,Terry Rozier,35:29,.518,.475,.350,.250,3.3,18.8,10.5,28.5,2.9,0.0,4.3,29.2,118,127,1.4,Minnesota Timberwolves,Charlotte Hornets,2023-12-02
3,Gordon Hayward,31:17,.715,.682,.182,.182,0.0,4.3,2.0,13.8,3.2,0.0,14.4,19.8,125,129,1.1,Minnesota Timberwolves,Charlotte Hornets,2023-12-02
4,Mark Williams,29:03,.709,.667,.000,.667,8.1,18.4,12.9,0.0,0.0,0.0,11.4,13.5,134,133,-9.4,Minnesota Timberwolves,Charlotte Hornets,2023-12-02
6,P.J. Washington,30:55,.643,.643,.500,.000,11.4,17.3,14.1,23.4,0.0,2.9,6.7,21.7,136,132,7.1,Minnesota Timberwolves,Charlotte Hornets,2023-12-02
7,Ish Smith,16:23,1.000,1.000,.000,.000,7.1,24.4,15.2,41.6,0.0,0.0,0.0,8.2,212,132,9.7,Minnesota Timberwolves,Charlotte Hornets,2023-12-02
8,Bryce McGowens,15:45,.333,.333,.000,.000,0.0,8.5,4.0,7.4,0.0,0.0,0.0,8.5,88,136,-11.2,Minnesota Timberwolves,Charlotte Hornets,2023-12-02
9,Nick Richards,9:11,.515,.333,.000,.667,12.7,29.0,20.4,13.5,5.5,9.9,0.0,18.9,134,112,6.5,Minnesota Timberwolves,Charlotte Hornets,2023-12-02
10,Leaky Black,0:0,Minnesota Timberwolves,Charlotte Hornets,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,James Bouknight,0:0,Minnesota Timberwolves,Charlotte Hornets,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Théo Maledon,0:0,Minnesota Timberwolves,Charlotte Hornets,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Nick Smith Jr.,0:0,Minnesota Timberwolves,Charlotte Hornets,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,JT Thor,0:0,Minnesota Timberwolves,Charlotte Hornets,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
