,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Anthony Davis,38:14,14,27,.519,0,3,.000,4,6,.667,1,8,9,3,3,4,1,0,32,-11,Denver Nuggets,Los Angeles Lakers,2024-02-08
1,Rui Hachimura,37:31,1,5,.200,0,2,.000,0,0,,1,3,4,0,0,1,1,2,2,-12,Denver Nuggets,Los Angeles Lakers,2024-02-08
2,Austin Reaves,36:16,6,16,.375,2,7,.286,1,2,.500,1,1,2,10,2,0,1,2,15,-9,Denver Nuggets,Los Angeles Lakers,2024-02-08
3,LeBron James,35:22,9,20,.450,2,6,.333,5,5,1.000,1,8,9,7,1,1,2,0,25,-6,Denver Nuggets,Los Angeles Lakers,2024-02-08
4,Max Christie,15:10,2,7,.286,2,3,.667,1,2,.500,1,1,2,1,1,0,0,1,7,-7,Denver Nuggets,Los Angeles Lakers,2024-02-08
6,Taurean Prince,34:28,4,6,.667,2,3,.667,3,3,1.000,0,3,3,2,2,1,1,2,13,+1,Denver Nuggets,Los Angeles Lakers,2024-02-08
7,Christian Wood,19:00,1,1,1.000,0,0,,1,2,.500,0,4,4,1,1,1,0,2,3,+7,Denver Nuggets,Los Angeles Lakers,2024-02-08
8,Jaxson Hayes,17:00,4,6,.667,0,1,.000,1,2,.500,5,1,6,1,1,2,0,1,9,-4,Denver Nuggets,Los Angeles Lakers,2024-02-08
9,Skylar Mays,6:59,0,1,.000,0,0,,0,0,,0,0,0,2,1,0,1,0,0,+1,Denver Nuggets,Los Angeles Lakers,2024-02-08
10,Jalen Hood-Schifino,0:0,Denver Nuggets,Los Angeles Lakers,2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Maxwell Lewis,0:0,Denver Nuggets,Los Angeles Lakers,2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,D'Angelo Russell,0:0,Denver Nuggets,Los Angeles Lakers,2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
