,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Kyle Kuzma,37:11,.442,.417,.208,.083,12.3,39.4,24.8,20.8,0.0,0.0,7.4,30.0,105,135,-7.7,Oklahoma City Thunder,Washington Wizards,2024-01-08
1,Deni Avdija,32:45,.799,.750,.375,.750,0.0,16.3,7.5,16.0,1.5,0.0,27.3,18.5,119,135,-2.1,Oklahoma City Thunder,Washington Wizards,2024-01-08
2,Tyus Jones,30:56,.827,.850,.500,.200,0.0,0.0,0.0,42.1,4.6,0.0,15.5,17.3,151,131,10.1,Oklahoma City Thunder,Washington Wizards,2024-01-08
3,Jordan Poole,29:19,.625,.588,.471,.294,0.0,0.0,0.0,26.5,0.0,0.0,5.0,28.6,131,141,-1.5,Oklahoma City Thunder,Washington Wizards,2024-01-08
4,Daniel Gafford,25:31,.541,.429,.000,.429,17.9,26.1,21.7,4.9,0.0,3.1,0.0,13.5,143,135,-4.7,Oklahoma City Thunder,Washington Wizards,2024-01-08
6,Bilal Coulibaly,24:46,.512,.375,.500,.500,4.6,21.5,12.4,13.8,0.0,6.5,0.0,8.2,145,133,0.5,Oklahoma City Thunder,Washington Wizards,2024-01-08
7,Corey Kispert,18:26,1.100,1.100,.800,.000,0.0,7.2,3.3,15.5,0.0,0.0,16.7,13.5,161,140,6.4,Oklahoma City Thunder,Washington Wizards,2024-01-08
8,Delon Wright,17:04,.583,.583,.167,.000,6.7,0.0,3.6,15.8,0.0,0.0,0.0,14.6,138,141,-4.8,Oklahoma City Thunder,Washington Wizards,2024-01-08
9,Landry Shamet,16:12,.684,.500,.571,1.286,7.1,8.2,7.6,8.4,5.9,9.9,21.5,35.7,117,119,4.7,Oklahoma City Thunder,Washington Wizards,2024-01-08
10,Mike Muscala,7:50,.000,.000,.000,.000,14.6,0.0,7.9,0.0,6.1,0.0,50.0,10.6,38,128,-14.0,Oklahoma City Thunder,Washington Wizards,2024-01-08
11,Jared Butler,0:0,Oklahoma City Thunder,Washington Wizards,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Johnny Davis,0:0,Oklahoma City Thunder,Washington Wizards,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Danilo Gallinari,0:0,Oklahoma City Thunder,Washington Wizards,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Anthony Gill,0:0,Oklahoma City Thunder,Washington Wizards,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Eugene Omoruyi,0:0,Oklahoma City Thunder,Washington Wizards,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
