,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Zach LaVine,35:44,3,8,.375,1,5,.200,3,4,.750,0,6,6,7,1,0,2,3,10,+12,Chicago Bulls,San Antonio Spurs,2024-01-13
1,DeMar DeRozan,34:25,8,19,.421,2,5,.400,2,2,1.000,0,4,4,4,0,0,0,1,20,+6,Chicago Bulls,San Antonio Spurs,2024-01-13
2,Alex Caruso,33:23,3,5,.600,3,4,.750,2,2,1.000,0,6,6,6,2,3,1,1,11,+17,Chicago Bulls,San Antonio Spurs,2024-01-13
3,Coby White,32:14,6,13,.462,0,3,.000,3,4,.750,0,2,2,4,0,1,0,2,15,-11,Chicago Bulls,San Antonio Spurs,2024-01-13
4,Nikola Vučević,31:09,10,17,.588,2,5,.400,2,3,.667,3,13,16,5,0,3,1,2,24,+13,Chicago Bulls,San Antonio Spurs,2024-01-13
6,Ayo Dosunmu,29:20,8,9,.889,3,3,1.000,2,2,1.000,0,2,2,4,1,0,2,4,21,+7,Chicago Bulls,San Antonio Spurs,2024-01-13
7,Jevon Carter,23:47,5,12,.417,4,9,.444,0,0,,0,1,1,0,0,0,3,2,14,-6,Chicago Bulls,San Antonio Spurs,2024-01-13
8,Andre Drummond,16:51,3,7,.429,0,0,,1,3,.333,4,6,10,1,1,1,0,2,7,-7,Chicago Bulls,San Antonio Spurs,2024-01-13
9,Dalen Terry,3:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1,Chicago Bulls,San Antonio Spurs,2024-01-13
10,Torrey Craig,0:0,Chicago Bulls,San Antonio Spurs,2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Terry Taylor,0:0,Chicago Bulls,San Antonio Spurs,2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Patrick Williams,0:0,Chicago Bulls,San Antonio Spurs,2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
