,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Malaki Branham,28:27,.581,.500,.333,.333,0.0,0.0,0.0,9.7,0.0,0.0,0.0,9.8,129,151,-8.7,San Antonio Spurs,Indiana Pacers,2023-11-06
1,Keldon Johnson,23:06,.563,.500,.000,.417,4.0,12.6,7.3,22.6,0.0,0.0,6.6,26.7,116,149,-3.4,San Antonio Spurs,Indiana Pacers,2023-11-06
2,Victor Wembanyama,21:17,.444,.333,.417,.500,4.3,61.5,26.5,0.0,2.1,7.9,12.0,31.7,86,131,-6.5,San Antonio Spurs,Indiana Pacers,2023-11-06
3,Jeremy Sochan,20:39,.333,.333,.111,.000,4.5,14.1,8.2,7.0,0.0,0.0,18.2,21.6,64,149,-19.5,San Antonio Spurs,Indiana Pacers,2023-11-06
4,Zach Collins,19:40,.751,.813,.250,.375,9.4,22.2,14.4,19.3,0.0,0.0,17.7,23.4,120,148,-0.3,San Antonio Spurs,Indiana Pacers,2023-11-06
6,Doug McDermott,19:32,.790,.778,.667,.444,0.0,7.4,2.9,35.5,0.0,0.0,0.0,22.4,163,150,11.5,San Antonio Spurs,Indiana Pacers,2023-11-06
7,Tre Jones,18:47,.340,.200,.400,.400,4.9,0.0,3.0,54.6,0.0,0.0,14.5,14.9,107,151,-7.0,San Antonio Spurs,Indiana Pacers,2023-11-06
8,Cedi Osman,18:40,.436,.417,.333,.333,4.9,15.6,9.1,14.8,2.4,0.0,12.7,17.1,92,143,-7.5,San Antonio Spurs,Indiana Pacers,2023-11-06
9,Charles Bassey,17:18,1.000,1.000,.000,.000,10.7,8.4,9.8,10.6,7.9,0.0,16.7,14.1,159,131,5.8,San Antonio Spurs,Indiana Pacers,2023-11-06
10,Julian Champagnie,16:35,.250,.250,.375,.000,0.0,17.5,6.8,0.0,0.0,10.2,11.1,22.0,47,141,-16.7,San Antonio Spurs,Indiana Pacers,2023-11-06
11,Devonte' Graham,12:00,.347,.000,.500,1.000,7.7,0.0,4.7,10.0,7.6,7.0,0.0,9.7,109,129,2.9,San Antonio Spurs,Indiana Pacers,2023-11-06
12,Sandro Mamukelashvili,8:49,.512,.500,.500,.500,20.9,33.0,25.6,18.7,0.0,0.0,0.0,22.5,126,146,-0.7,San Antonio Spurs,Indiana Pacers,2023-11-06
13,Dominick Barlow,7:35,.410,.250,.000,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,92,151,-16.9,San Antonio Spurs,Indiana Pacers,2023-11-06
14,Blake Wesley,7:35,.250,.250,.000,.000,0.0,0.0,0.0,18.8,0.0,0.0,0.0,21.4,66,151,-22.3,San Antonio Spurs,Indiana Pacers,2023-11-06
