,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,LaMelo Ball,35:44,12,22,.545,8,13,.615,2,2,1.000,0,5,5,9,1,0,3,3,34,-16,New York Knicks,Charlotte Hornets,2023-11-18
1,Brandon Miller,33:44,10,15,.667,5,7,.714,4,4,1.000,0,3,3,2,0,0,2,3,29,-7,New York Knicks,Charlotte Hornets,2023-11-18
2,P.J. Washington,32:44,1,10,.100,1,7,.143,0,0,,0,6,6,2,1,2,6,4,3,-25,New York Knicks,Charlotte Hornets,2023-11-18
3,Gordon Hayward,32:20,1,7,.143,0,2,.000,2,2,1.000,0,3,3,4,2,0,0,3,4,-18,New York Knicks,Charlotte Hornets,2023-11-18
4,Mark Williams,30:14,3,5,.600,0,0,,1,2,.500,2,6,8,4,0,1,1,3,7,-1,New York Knicks,Charlotte Hornets,2023-11-18
6,Miles Bridges,31:32,8,12,.667,1,1,1.000,2,3,.667,0,4,4,3,1,1,1,2,19,+2,New York Knicks,Charlotte Hornets,2023-11-18
7,Ish Smith,17:26,3,6,.500,1,2,.500,0,0,,0,3,3,4,0,0,0,1,7,0,New York Knicks,Charlotte Hornets,2023-11-18
8,Bryce McGowens,15:40,0,2,.000,0,1,.000,0,0,,1,1,2,1,0,0,0,2,0,+4,New York Knicks,Charlotte Hornets,2023-11-18
9,JT Thor,10:35,2,3,.667,1,2,.500,0,0,,1,1,2,0,0,1,0,1,5,-9,New York Knicks,Charlotte Hornets,2023-11-18
10,Théo Maledon,0:0,New York Knicks,Charlotte Hornets,2023-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Nick Smith Jr.,0:0,New York Knicks,Charlotte Hornets,2023-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
