,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Donovan Mitchell,36:05,9,17,.529,3,8,.375,6,8,.750,1,12,13,6,1,0,5,1,27,+15,Cleveland Cavaliers,Miami Heat,2023-12-08
1,Max Strus,33:56,4,17,.235,2,11,.182,1,1,1.000,2,5,7,1,1,0,0,3,11,+18,Cleveland Cavaliers,Miami Heat,2023-12-08
2,Darius Garland,26:01,6,11,.545,1,4,.250,5,7,.714,0,2,2,6,4,0,2,4,18,+20,Cleveland Cavaliers,Miami Heat,2023-12-08
3,Jarrett Allen,25:26,3,9,.333,0,0,,0,2,.000,2,7,9,1,1,0,0,2,6,-2,Cleveland Cavaliers,Miami Heat,2023-12-08
4,Dean Wade,24:55,2,5,.400,1,4,.250,0,0,,3,3,6,0,3,0,1,1,5,+23,Cleveland Cavaliers,Miami Heat,2023-12-08
6,Craig Porter Jr.,22:33,3,7,.429,0,0,,2,4,.500,0,3,3,4,2,1,0,0,8,+7,Cleveland Cavaliers,Miami Heat,2023-12-08
7,Isaac Okoro,21:39,3,4,.750,1,2,.500,2,2,1.000,0,1,1,0,1,1,1,2,9,-12,Cleveland Cavaliers,Miami Heat,2023-12-08
8,Georges Niang,20:11,5,9,.556,3,4,.750,0,0,,1,2,3,2,0,0,2,1,13,-10,Cleveland Cavaliers,Miami Heat,2023-12-08
9,Tristan Thompson,16:22,2,3,.667,0,0,,1,2,.500,2,1,3,0,0,0,1,0,5,+21,Cleveland Cavaliers,Miami Heat,2023-12-08
10,Sam Merrill,10:00,3,5,.600,3,5,.600,0,0,,1,2,3,1,0,0,0,2,9,-8,Cleveland Cavaliers,Miami Heat,2023-12-08
11,Damian Jones,2:50,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-12,Cleveland Cavaliers,Miami Heat,2023-12-08
12,Isaiah Mobley,0:0,Cleveland Cavaliers,Miami Heat,2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
