,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jayson Tatum,32:12,7,15,.467,3,7,.429,9,10,.900,1,7,8,4,0,0,1,1,26,+22,Boston Celtics,Miami Heat,2024-01-25
1,Derrick White,29:11,6,12,.500,3,9,.333,0,0,,2,4,6,6,0,2,1,0,15,+24,Boston Celtics,Miami Heat,2024-01-25
2,Jrue Holiday,28:31,7,8,.875,3,4,.750,0,0,,0,5,5,5,0,1,3,1,17,+13,Boston Celtics,Miami Heat,2024-01-25
3,Jaylen Brown,27:20,7,11,.636,4,8,.500,0,0,,1,3,4,5,3,0,3,1,18,+22,Boston Celtics,Miami Heat,2024-01-25
4,Kristaps Porziņģis,20:37,6,9,.667,3,4,.750,4,4,1.000,0,4,4,1,0,0,0,1,19,+26,Boston Celtics,Miami Heat,2024-01-25
6,Payton Pritchard,23:11,4,7,.571,1,2,.500,2,2,1.000,0,3,3,3,0,0,0,0,11,+13,Boston Celtics,Miami Heat,2024-01-25
7,Al Horford,22:30,3,4,.750,2,3,.667,0,0,,0,7,7,6,0,1,1,2,8,+12,Boston Celtics,Miami Heat,2024-01-25
8,Luke Kornet,18:50,4,4,1.000,0,0,,4,4,1.000,1,4,5,1,0,0,0,1,12,+10,Boston Celtics,Miami Heat,2024-01-25
9,Sam Hauser,12:18,2,2,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,1,0,5,+13,Boston Celtics,Miami Heat,2024-01-25
10,Dalano Banton,6:37,0,1,.000,0,0,,0,0,,0,0,0,2,1,0,0,1,0,+1,Boston Celtics,Miami Heat,2024-01-25
11,Lamar Stevens,4:26,1,3,.333,0,0,,0,0,,0,1,1,1,0,0,1,0,2,+3,Boston Celtics,Miami Heat,2024-01-25
12,Neemias Queta,4:26,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,2,0,+3,Boston Celtics,Miami Heat,2024-01-25
13,Oshae Brissett,3:23,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,0,0,4,-1,Boston Celtics,Miami Heat,2024-01-25
14,Svi Mykhailiuk,3:14,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,0,6,+2,Boston Celtics,Miami Heat,2024-01-25
15,Jordan Walsh,3:14,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+2,Boston Celtics,Miami Heat,2024-01-25
