,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Giannis Antetokounmpo,33:38,11,18,.611,1,2,.500,0,0,,2,9,11,8,0,2,5,0,23,-23,Miami Heat,Milwaukee Bucks,2024-02-13
1,Damian Lillard,32:22,5,14,.357,2,7,.286,4,4,1.000,0,2,2,5,0,0,3,1,16,-25,Miami Heat,Milwaukee Bucks,2024-02-13
2,Malik Beasley,27:31,6,10,.600,4,8,.500,0,0,,0,3,3,0,3,0,1,1,16,-23,Miami Heat,Milwaukee Bucks,2024-02-13
3,Brook Lopez,23:22,3,9,.333,1,6,.167,0,0,,0,3,3,0,0,1,2,2,7,-2,Miami Heat,Milwaukee Bucks,2024-02-13
4,Jae Crowder,17:49,1,1,1.000,0,0,,0,0,,1,0,1,1,0,0,1,0,2,-15,Miami Heat,Milwaukee Bucks,2024-02-13
6,Bobby Portis,25:30,6,12,.500,2,5,.400,2,2,1.000,1,3,4,2,0,0,0,2,16,-25,Miami Heat,Milwaukee Bucks,2024-02-13
7,Pat Connaughton,24:25,0,2,.000,0,1,.000,0,0,,0,6,6,3,1,0,1,3,0,-18,Miami Heat,Milwaukee Bucks,2024-02-13
8,A.J. Green,14:57,1,7,.143,1,6,.167,1,1,1.000,0,3,3,0,1,1,1,0,4,-1,Miami Heat,Milwaukee Bucks,2024-02-13
9,Patrick Beverley,12:57,1,3,.333,1,1,1.000,0,0,,0,2,2,2,1,0,2,1,3,-10,Miami Heat,Milwaukee Bucks,2024-02-13
10,MarJon Beauchamp,7:40,2,4,.500,1,2,.500,3,4,.750,1,1,2,0,1,0,2,1,8,+3,Miami Heat,Milwaukee Bucks,2024-02-13
11,Thanasis Antetokounmpo,7:40,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,1,2,+3,Miami Heat,Milwaukee Bucks,2024-02-13
12,Andre Jackson Jr.,7:40,0,1,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,0,0,+3,Miami Heat,Milwaukee Bucks,2024-02-13
13,TyTy Washington Jr.,4:29,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,+3,Miami Heat,Milwaukee Bucks,2024-02-13
14,Chris Livingston,0:0,Miami Heat,Milwaukee Bucks,2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
