,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Franz Wagner,36:51,5,17,.294,2,7,.286,4,4,1.000,2,6,8,4,2,0,2,4,16,-2,Orlando Magic,Los Angeles Lakers,2023-10-30
1,Wendell Carter Jr.,35:13,4,8,.500,1,3,.333,1,2,.500,2,6,8,1,0,1,0,4,10,+2,Orlando Magic,Los Angeles Lakers,2023-10-30
2,Markelle Fultz,32:59,7,16,.438,0,1,.000,0,0,,1,3,4,8,1,2,1,2,14,0,Orlando Magic,Los Angeles Lakers,2023-10-30
3,Paolo Banchero,30:28,4,14,.286,1,5,.200,0,2,.000,1,4,5,5,0,0,2,3,9,-12,Orlando Magic,Los Angeles Lakers,2023-10-30
4,Jalen Suggs,26:22,4,12,.333,3,7,.429,4,4,1.000,3,5,8,2,1,0,0,2,15,+10,Orlando Magic,Los Angeles Lakers,2023-10-30
6,Cole Anthony,21:09,4,12,.333,1,3,.333,3,4,.750,0,3,3,2,3,0,1,2,12,-9,Orlando Magic,Los Angeles Lakers,2023-10-30
7,Gary Harris,21:00,6,6,1.000,5,5,1.000,0,0,,1,2,3,3,0,0,3,0,17,+4,Orlando Magic,Los Angeles Lakers,2023-10-30
8,Joe Ingles,12:02,1,2,.500,0,0,,0,0,,1,0,1,3,2,0,1,2,2,-2,Orlando Magic,Los Angeles Lakers,2023-10-30
9,Moritz Wagner,11:29,2,5,.400,0,1,.000,1,2,.500,1,0,1,0,0,0,1,2,5,-10,Orlando Magic,Los Angeles Lakers,2023-10-30
10,Jonathan Isaac,11:09,1,3,.333,1,3,.333,0,0,,0,3,3,0,1,0,0,1,3,-1,Orlando Magic,Los Angeles Lakers,2023-10-30
11,Goga Bitadze,1:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+5,Orlando Magic,Los Angeles Lakers,2023-10-30
12,Anthony Black,0:0,Orlando Magic,Los Angeles Lakers,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Caleb Houstan,0:0,Orlando Magic,Los Angeles Lakers,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jett Howard,0:0,Orlando Magic,Los Angeles Lakers,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Chuma Okeke,0:0,Orlando Magic,Los Angeles Lakers,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
