,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Tyus Jones,28:20,.643,.667,.333,.083,3.3,7.7,5.3,31.6,1.5,2.6,13.9,19.9,119,130,1.3,Washington Wizards,Indiana Pacers,2023-10-25
1,Jordan Poole,26:19,.446,.389,.333,.278,0.0,8.3,3.8,29.2,1.6,2.8,16.5,36.0,84,130,-9.8,Washington Wizards,Indiana Pacers,2023-10-25
2,Kyle Kuzma,24:52,.606,.528,.222,.333,3.7,4.4,4.0,0.0,0.0,6.0,0.0,32.5,125,132,2.6,Washington Wizards,Indiana Pacers,2023-10-25
3,Daniel Gafford,21:03,.798,1.000,.000,2.000,4.4,20.7,11.9,0.0,0.0,7.1,0.0,7.0,164,127,-6.8,Washington Wizards,Indiana Pacers,2023-10-25
4,Deni Avdija,20:40,.507,.500,.000,.250,8.9,26.4,16.9,33.5,2.1,0.0,18.4,20.6,105,127,-0.3,Washington Wizards,Indiana Pacers,2023-10-25
6,Delon Wright,25:19,.474,.438,.125,.125,3.6,21.5,11.8,29.7,5.1,0.0,0.0,13.0,125,121,3.0,Washington Wizards,Indiana Pacers,2023-10-25
7,Corey Kispert,24:27,.463,.409,.455,.182,7.6,13.4,10.2,5.4,0.0,0.0,7.8,20.6,98,135,-10.1,Washington Wizards,Indiana Pacers,2023-10-25
8,Bilal Coulibaly,23:08,.500,.500,.333,.000,0.0,18.9,8.6,14.8,0.0,9.7,50.0,10.1,65,126,-4.9,Washington Wizards,Indiana Pacers,2023-10-25
9,Danilo Gallinari,17:10,.830,.714,.286,.857,10.8,6.4,8.7,0.0,0.0,0.0,0.0,22.0,174,136,6.7,Washington Wizards,Indiana Pacers,2023-10-25
10,Mike Muscala,8:10,,,,,0.0,40.1,18.4,0.0,0.0,0.0,,0.0,0,129,-7.8,Washington Wizards,Indiana Pacers,2023-10-25
11,Eugene Omoruyi,7:46,.667,.667,.000,.000,11.9,14.0,12.9,19.5,0.0,0.0,25.0,20.1,109,135,-4.2,Washington Wizards,Indiana Pacers,2023-10-25
12,Ryan Rollins,6:00,.129,.000,.000,.667,0.0,54.5,25.0,18.2,0.0,0.0,20.5,31.8,34,127,-28.1,Washington Wizards,Indiana Pacers,2023-10-25
13,Patrick Baldwin Jr.,3:23,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0,137,-21.7,Washington Wizards,Indiana Pacers,2023-10-25
14,Jared Butler,3:23,.750,.750,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,132,137,5.2,Washington Wizards,Indiana Pacers,2023-10-25
15,John Butler,0:0,Washington Wizards,Indiana Pacers,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
