,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jonathan Kuminga,34:47,6,13,.462,0,1,.000,1,1,1.000,5,3,8,6,0,0,2,2,13,-9,Los Angeles Clippers,Golden State Warriors,2024-02-14
1,Stephen Curry,34:39,15,31,.484,9,19,.474,2,2,1.000,1,3,4,5,0,0,4,3,41,-6,Los Angeles Clippers,Golden State Warriors,2024-02-14
2,Draymond Green,31:08,4,12,.333,1,2,.500,0,0,,1,9,10,4,1,0,1,5,9,-12,Los Angeles Clippers,Golden State Warriors,2024-02-14
3,Andrew Wiggins,29:58,4,10,.400,2,6,.333,0,0,,2,4,6,3,4,0,0,3,10,-9,Los Angeles Clippers,Golden State Warriors,2024-02-14
4,Klay Thompson,29:38,4,14,.286,1,9,.111,3,3,1.000,0,3,3,1,0,1,1,3,12,-7,Los Angeles Clippers,Golden State Warriors,2024-02-14
6,Brandin Podziemski,32:24,9,12,.750,5,5,1.000,2,6,.333,1,6,7,8,1,0,1,1,25,+5,Los Angeles Clippers,Golden State Warriors,2024-02-14
7,Gary Payton II,14:15,1,2,.500,0,1,.000,0,0,,0,2,2,3,0,0,0,2,2,+3,Los Angeles Clippers,Golden State Warriors,2024-02-14
8,Kevon Looney,11:16,1,1,1.000,0,0,,2,2,1.000,0,2,2,1,0,0,0,0,4,+7,Los Angeles Clippers,Golden State Warriors,2024-02-14
9,Moses Moody,8:18,2,3,.667,0,1,.000,2,2,1.000,2,0,2,0,1,0,0,1,6,+4,Los Angeles Clippers,Golden State Warriors,2024-02-14
10,Lester Quinones,8:01,1,3,.333,0,1,.000,1,2,.500,0,2,2,2,0,0,0,3,3,-1,Los Angeles Clippers,Golden State Warriors,2024-02-14
11,Dario Šarić,5:36,0,2,.000,0,2,.000,0,0,,1,0,1,1,0,1,0,2,0,0,Los Angeles Clippers,Golden State Warriors,2024-02-14
12,Trayce Jackson-Davis,0:0,Los Angeles Clippers,Golden State Warriors,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jerome Robinson,0:0,Los Angeles Clippers,Golden State Warriors,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Gui Santos,0:0,Los Angeles Clippers,Golden State Warriors,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
