,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Domantas Sabonis,38:49,13,19,.684,1,1,1.000,2,2,1.000,5,11,16,7,3,1,4,3,29,+20,Sacramento Kings,Los Angeles Lakers,2023-11-15
1,Harrison Barnes,38:45,5,10,.500,3,6,.500,0,0,,0,1,1,2,4,0,2,3,13,+16,Sacramento Kings,Los Angeles Lakers,2023-11-15
2,De'Aaron Fox,38:20,10,22,.455,3,9,.333,5,7,.714,3,2,5,5,4,0,3,3,28,+15,Sacramento Kings,Los Angeles Lakers,2023-11-15
3,Kevin Huerter,37:35,10,16,.625,6,11,.545,2,2,1.000,0,4,4,7,2,0,0,2,28,+21,Sacramento Kings,Los Angeles Lakers,2023-11-15
4,Keegan Murray,30:47,3,9,.333,2,7,.286,1,2,.500,0,6,6,2,2,0,1,2,9,+13,Sacramento Kings,Los Angeles Lakers,2023-11-15
6,Malik Monk,20:31,1,8,.125,1,5,.200,0,0,,0,5,5,5,1,0,3,1,3,-6,Sacramento Kings,Los Angeles Lakers,2023-11-15
7,Sasha Vezenkov,12:23,1,4,.250,0,3,.000,2,2,1.000,0,0,0,0,2,0,0,0,4,-6,Sacramento Kings,Los Angeles Lakers,2023-11-15
8,Keon Ellis,8:59,0,3,.000,0,2,.000,0,0,,1,1,2,1,0,0,0,2,0,+6,Sacramento Kings,Los Angeles Lakers,2023-11-15
9,JaVale McGee,8:49,3,3,1.000,0,0,,1,2,.500,2,4,6,1,2,0,2,3,7,-7,Sacramento Kings,Los Angeles Lakers,2023-11-15
10,Chris Duarte,4:29,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,0,1,4,+3,Sacramento Kings,Los Angeles Lakers,2023-11-15
11,Kessler Edwards,0:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,Sacramento Kings,Los Angeles Lakers,2023-11-15
12,Filip Petrušev,0:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,Sacramento Kings,Los Angeles Lakers,2023-11-15
13,Jalen Slawson,0:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,Sacramento Kings,Los Angeles Lakers,2023-11-15
14,Davion Mitchell,0:0,Sacramento Kings,Los Angeles Lakers,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
