,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jalen Johnson,41:58,6,17,.353,1,4,.250,4,4,1.000,3,9,12,5,2,0,2,4,17,+6,Toronto Raptors,Atlanta Hawks,2024-01-28
1,Trae Young,41:44,9,24,.375,1,4,.250,11,12,.917,0,2,2,12,2,0,5,3,30,+8,Toronto Raptors,Atlanta Hawks,2024-01-28
2,Saddiq Bey,41:01,8,18,.444,0,6,.000,10,15,.667,7,6,13,3,0,0,1,1,26,+19,Toronto Raptors,Atlanta Hawks,2024-01-28
3,Bogdan Bogdanović,38:37,7,11,.636,4,8,.500,6,7,.857,0,4,4,2,2,2,5,4,24,+17,Toronto Raptors,Atlanta Hawks,2024-01-28
4,Clint Capela,27:51,9,13,.692,0,0,,1,2,.500,6,8,14,0,0,1,0,2,19,+19,Toronto Raptors,Atlanta Hawks,2024-01-28
6,Onyeka Okongwu,20:09,5,7,.714,0,1,.000,0,0,,2,1,3,1,0,1,0,3,10,-18,Toronto Raptors,Atlanta Hawks,2024-01-28
7,Patty Mills,14:41,0,2,.000,0,2,.000,0,0,,2,1,3,1,1,0,1,1,0,-18,Toronto Raptors,Atlanta Hawks,2024-01-28
8,Garrison Mathews,7:43,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-21,Toronto Raptors,Atlanta Hawks,2024-01-28
9,Trent Forrest,6:16,0,1,.000,0,1,.000,0,0,,0,0,0,3,0,0,0,1,0,-7,Toronto Raptors,Atlanta Hawks,2024-01-28
10,AJ Griffin,0:0,Toronto Raptors,Atlanta Hawks,2024-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Wesley Matthews,0:0,Toronto Raptors,Atlanta Hawks,2024-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Dejounte Murray,Did Not Dress,Toronto Raptors,Atlanta Hawks,2024-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
