,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Giannis Antetokounmpo,37:13,20,28,.714,0,3,.000,24,32,.750,3,11,14,3,4,1,4,1,64,+29,Indiana Pacers,Milwaukee Bucks,2023-12-13
1,Malik Beasley,35:40,3,7,.429,1,4,.250,0,0,,4,2,6,2,2,1,0,3,7,+20,Indiana Pacers,Milwaukee Bucks,2023-12-13
2,Damian Lillard,35:39,6,14,.429,2,8,.250,7,9,.778,0,4,4,6,1,0,4,2,21,+15,Indiana Pacers,Milwaukee Bucks,2023-12-13
3,Brook Lopez,33:09,1,6,.167,0,2,.000,4,4,1.000,2,1,3,1,0,6,1,5,6,+1,Indiana Pacers,Milwaukee Bucks,2023-12-13
4,Khris Middleton,29:04,6,11,.545,1,3,.333,1,1,1.000,1,8,9,7,1,0,1,3,14,+14,Indiana Pacers,Milwaukee Bucks,2023-12-13
6,Bobby Portis,22:58,8,13,.615,3,4,.750,0,0,,1,1,2,2,0,0,0,2,19,+16,Indiana Pacers,Milwaukee Bucks,2023-12-13
7,MarJon Beauchamp,14:56,3,4,.750,0,0,,0,0,,0,3,3,0,0,0,3,2,6,-3,Indiana Pacers,Milwaukee Bucks,2023-12-13
8,Cameron Payne,13:43,0,4,.000,0,2,.000,1,2,.500,0,0,0,4,0,0,1,1,1,+4,Indiana Pacers,Milwaukee Bucks,2023-12-13
9,Andre Jackson Jr.,13:37,1,2,.500,0,1,.000,0,0,,1,1,2,2,0,0,0,4,2,+1,Indiana Pacers,Milwaukee Bucks,2023-12-13
10,Thanasis Antetokounmpo,1:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-9,Indiana Pacers,Milwaukee Bucks,2023-12-13
11,A.J. Green,1:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-9,Indiana Pacers,Milwaukee Bucks,2023-12-13
12,Robin Lopez,1:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-9,Indiana Pacers,Milwaukee Bucks,2023-12-13
