,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jayson Tatum,38:59,.694,.635,.423,.308,0.0,44.2,22.7,23.9,2.6,2.7,6.3,36.6,133,106,15.9,Boston Celtics,Brooklyn Nets,2024-02-13
1,Derrick White,38:19,.699,.682,.545,.091,0.0,6.4,3.3,10.6,0.0,0.0,14.9,15.9,118,121,-1.5,Boston Celtics,Brooklyn Nets,2024-02-13
2,Jaylen Brown,37:26,.439,.395,.316,.316,3.5,0.0,1.7,15.1,1.3,0.0,15.6,31.0,86,119,-12.3,Boston Celtics,Brooklyn Nets,2024-02-13
3,Al Horford,36:34,1.163,1.167,.333,.333,3.5,16.8,10.4,14.9,1.4,0.0,0.0,8.5,236,116,12.9,Boston Celtics,Brooklyn Nets,2024-02-13
4,Jrue Holiday,35:12,.700,.700,.400,.000,0.0,17.5,9.0,47.0,2.9,0.0,23.1,16.7,133,112,8.8,Boston Celtics,Brooklyn Nets,2024-02-13
6,Payton Pritchard,15:24,.250,.250,.833,.000,8.4,16.0,12.3,7.8,0.0,0.0,14.3,20.6,64,118,-17.2,Boston Celtics,Brooklyn Nets,2024-02-13
7,Luke Kornet,14:53,.868,1.000,.000,1.000,17.4,24.8,21.2,8.8,0.0,0.0,25.8,11.8,144,116,-3.6,Boston Celtics,Brooklyn Nets,2024-02-13
8,Sam Hauser,14:20,.500,.500,1.000,.000,9.1,8.6,8.8,0.0,0.0,0.0,0.0,9.5,116,120,-6.0,Boston Celtics,Brooklyn Nets,2024-02-13
9,Oshae Brissett,8:53,.284,,,,14.6,0.0,7.1,12.6,0.0,0.0,0.0,9.0,112,122,-3.4,Boston Celtics,Brooklyn Nets,2024-02-13
10,Svi Mykhailiuk,0:0,Boston Celtics,Brooklyn Nets,2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Neemias Queta,0:0,Boston Celtics,Brooklyn Nets,2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jordan Walsh,0:0,Boston Celtics,Brooklyn Nets,2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
