,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Trae Young,38:49,.926,.912,.471,.471,0.0,3.6,1.8,24.2,3.4,0.0,12.8,23.8,170,142,11.5,Indiana Pacers,Atlanta Hawks,2023-11-21
1,Dejounte Murray,34:15,.704,.684,.316,.105,4.1,8.2,6.2,16.9,2.6,0.0,20.1,28.5,125,144,-1.0,Indiana Pacers,Atlanta Hawks,2023-11-21
2,Jalen Johnson,33:11,.599,.500,.167,.417,4.3,25.5,14.9,18.0,2.7,3.0,6.6,18.0,144,140,2.3,Indiana Pacers,Atlanta Hawks,2023-11-21
3,De'Andre Hunter,26:54,.500,.500,.286,.000,10.5,10.5,10.5,3.5,1.6,0.0,30.0,14.6,90,146,-10.5,Indiana Pacers,Atlanta Hawks,2023-11-21
4,Clint Capela,18:47,.678,.667,.000,.333,22.5,15.0,18.8,6.1,0.0,10.4,8.8,23.6,142,141,-2.9,Indiana Pacers,Atlanta Hawks,2023-11-21
6,Saddiq Bey,30:51,.652,.714,.571,.714,4.6,41.2,22.9,6.1,0.0,0.0,0.0,11.7,150,147,-0.5,Indiana Pacers,Atlanta Hawks,2023-11-21
7,Bogdan Bogdanović,26:21,.776,.733,.333,.267,0.0,10.7,5.4,0.0,0.0,0.0,0.0,25.0,166,149,-0.9,Indiana Pacers,Atlanta Hawks,2023-11-21
8,Onyeka Okongwu,22:20,.470,.429,.286,.143,25.3,12.6,19.0,17.0,0.0,4.4,11.8,14.8,135,146,-3.1,Indiana Pacers,Atlanta Hawks,2023-11-21
9,Wesley Matthews,8:32,.750,.750,1.000,.000,0.0,16.5,8.3,10.9,0.0,0.0,33.3,13.8,112,148,-8.5,Indiana Pacers,Atlanta Hawks,2023-11-21
10,Bruno Fernando,0:0,Indiana Pacers,Atlanta Hawks,2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,Indiana Pacers,Atlanta Hawks,2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrison Mathews,0:0,Indiana Pacers,Atlanta Hawks,2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Patty Mills,0:0,Indiana Pacers,Atlanta Hawks,2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
