,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,LeBron James,40:10,12,25,.480,2,4,.500,5,6,.833,3,5,8,11,5,0,2,3,31,+12,Phoenix Suns,Los Angeles Lakers,2023-12-05
1,Anthony Davis,38:44,10,26,.385,0,0,,7,8,.875,9,6,15,1,0,2,0,1,27,-1,Phoenix Suns,Los Angeles Lakers,2023-12-05
2,Cam Reddish,29:59,0,4,.000,0,2,.000,4,4,1.000,1,1,2,1,1,0,0,4,4,-7,Phoenix Suns,Los Angeles Lakers,2023-12-05
3,Taurean Prince,26:41,2,6,.333,0,2,.000,1,2,.500,0,3,3,0,3,0,3,1,5,-12,Phoenix Suns,Los Angeles Lakers,2023-12-05
4,D'Angelo Russell,24:14,3,11,.273,2,6,.333,0,0,,1,0,1,5,0,0,0,2,8,-7,Phoenix Suns,Los Angeles Lakers,2023-12-05
6,Austin Reaves,26:53,7,16,.438,3,8,.375,3,3,1.000,2,4,6,2,0,0,3,1,20,+17,Phoenix Suns,Los Angeles Lakers,2023-12-05
7,Rui Hachimura,21:26,3,8,.375,1,4,.250,0,0,,0,2,2,1,0,0,0,1,7,+5,Phoenix Suns,Los Angeles Lakers,2023-12-05
8,Jarred Vanderbilt,14:56,0,2,.000,0,2,.000,1,2,.500,4,2,6,2,1,0,1,2,1,+6,Phoenix Suns,Los Angeles Lakers,2023-12-05
9,Jaxson Hayes,9:16,0,2,.000,0,0,,0,0,,1,1,2,0,1,0,0,2,0,+4,Phoenix Suns,Los Angeles Lakers,2023-12-05
10,Max Christie,7:41,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,2,3,-2,Phoenix Suns,Los Angeles Lakers,2023-12-05
11,Jalen Hood-Schifino,0:0,Phoenix Suns,Los Angeles Lakers,2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Maxwell Lewis,0:0,Phoenix Suns,Los Angeles Lakers,2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Christian Wood,0:0,Phoenix Suns,Los Angeles Lakers,2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
