,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Cam Thomas,36:03,.629,.605,.526,.105,3.8,2.8,3.2,14.4,2.9,0.0,9.1,28.3,125,115,1.0,San Antonio Spurs,Brooklyn Nets,2024-02-10
1,Mikal Bridges,33:27,.568,.500,.545,.273,0.0,18.3,10.5,10.0,1.5,2.5,7.5,18.6,121,109,-1.1,San Antonio Spurs,Brooklyn Nets,2024-02-10
2,Nic Claxton,27:02,.667,.667,.067,.000,15.2,30.2,23.8,0.0,1.9,6.2,0.0,25.9,140,101,1.8,San Antonio Spurs,Brooklyn Nets,2024-02-10
3,Ben Simmons,21:30,.825,.857,.000,.286,0.0,14.3,8.2,31.4,7.2,7.8,33.7,25.8,116,95,11.8,San Antonio Spurs,Brooklyn Nets,2024-02-10
4,Dorian Finney-Smith,20:29,.307,.375,1.000,.500,6.7,10.0,8.6,15.1,2.5,4.1,0.0,11.1,109,110,-5.2,San Antonio Spurs,Brooklyn Nets,2024-02-10
6,Jalen Wilson,29:52,1.000,1.000,.750,.000,9.2,13.7,11.8,7.3,0.0,0.0,0.0,6.3,206,116,-0.1,San Antonio Spurs,Brooklyn Nets,2024-02-10
7,Dennis Schröder,26:47,.577,.577,.385,.000,0.0,11.4,6.6,56.2,0.0,0.0,13.3,26.1,135,117,2.5,San Antonio Spurs,Brooklyn Nets,2024-02-10
8,Dennis Smith Jr.,23:43,.778,.778,.333,.000,5.8,21.5,14.8,11.0,0.0,3.6,0.0,17.7,163,111,6.0,San Antonio Spurs,Brooklyn Nets,2024-02-10
9,Trendon Watford,7:40,1.042,1.000,.000,1.000,17.9,0.0,7.6,0.0,0.0,0.0,0.0,17.5,222,123,6.0,San Antonio Spurs,Brooklyn Nets,2024-02-10
10,Lonnie Walker IV,6:07,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.3,0,123,-26.8,San Antonio Spurs,Brooklyn Nets,2024-02-10
11,Keita Bates-Diop,3:40,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,200,123,1.1,San Antonio Spurs,Brooklyn Nets,2024-02-10
12,Noah Clowney,3:40,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.5,76,123,5.1,San Antonio Spurs,Brooklyn Nets,2024-02-10
