,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Luka Dončić,36:02,.833,.820,.560,.400,3.0,28.5,15.3,41.1,0.0,0.0,0.0,34.9,173,120,29.2,Brooklyn Nets,Dallas Mavericks,2023-10-27
1,Kyrie Irving,33:57,.453,.382,.235,.235,3.1,20.2,11.4,23.9,0.0,0.0,0.0,23.6,113,122,-2.7,Brooklyn Nets,Dallas Mavericks,2023-10-27
2,Grant Williams,29:09,.417,.417,.667,.000,0.0,23.5,11.4,0.0,0.0,0.0,25.0,11.7,61,121,-12.3,Brooklyn Nets,Dallas Mavericks,2023-10-27
3,Dereck Lively II,16:50,.922,1.000,.000,.500,6.3,6.8,6.6,0.0,0.0,5.8,17.0,14.9,149,121,2.8,Brooklyn Nets,Dallas Mavericks,2023-10-27
4,Derrick Jones Jr.,14:18,.400,.400,.400,.000,0.0,8.0,3.9,9.0,0.0,0.0,16.7,17.9,75,125,-11.3,Brooklyn Nets,Dallas Mavericks,2023-10-27
6,Tim Hardaway Jr.,30:14,.506,.441,.412,.235,3.5,11.3,7.3,4.6,0.0,0.0,5.1,27.9,104,124,-5.7,Brooklyn Nets,Dallas Mavericks,2023-10-27
7,Josh Green,27:50,.363,.286,.429,.857,3.8,8.2,5.9,8.5,5.1,0.0,23.7,19.4,71,112,-7.7,Brooklyn Nets,Dallas Mavericks,2023-10-27
8,Maxi Kleber,25:55,.000,.000,.000,.000,4.1,17.6,10.6,8.4,0.0,0.0,0.0,4.9,65,122,-7.3,Brooklyn Nets,Dallas Mavericks,2023-10-27
9,Dwight Powell,12:51,1.127,1.125,.250,.500,16.6,0.0,8.6,0.0,3.7,0.0,0.0,16.2,230,118,19.4,Brooklyn Nets,Dallas Mavericks,2023-10-27
10,Seth Curry,8:52,1.000,1.000,.000,.000,0.0,0.0,0.0,14.0,0.0,0.0,50.0,9.6,105,127,-5.4,Brooklyn Nets,Dallas Mavericks,2023-10-27
11,Dante Exum,4:02,.500,.500,.500,.000,0.0,0.0,0.0,0.0,11.8,24.3,0.0,21.2,99,81,20.3,Brooklyn Nets,Dallas Mavericks,2023-10-27
12,Jaden Hardy,0:0,Brooklyn Nets,Dallas Mavericks,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Richaun Holmes,0:0,Brooklyn Nets,Dallas Mavericks,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Markieff Morris,0:0,Brooklyn Nets,Dallas Mavericks,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Olivier-Maxence Prosper,0:0,Brooklyn Nets,Dallas Mavericks,2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
