,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Giannis Antetokounmpo,37:13,.638,.579,.000,.632,8.8,14.9,12.1,11.4,3.7,2.0,11.0,30.5,124,118,4.1,Washington Wizards,Milwaukee Bucks,2023-11-24
1,Damian Lillard,36:52,.720,.667,.278,.444,3.0,12.5,8.1,38.7,0.0,0.0,4.4,25.4,153,129,8.5,Washington Wizards,Milwaukee Bucks,2023-11-24
2,Brook Lopez,32:08,.971,.941,.412,.412,0.0,17.2,9.3,5.5,2.9,7.1,4.7,27.3,181,115,22.3,Washington Wizards,Milwaukee Bucks,2023-11-24
3,Malik Beasley,27:00,.563,.563,.500,.000,16.2,23.9,20.4,4.3,0.0,2.8,20.0,15.4,111,123,-4.8,Washington Wizards,Milwaukee Bucks,2023-11-24
4,Khris Middleton,12:47,.438,.438,.375,.000,0.0,7.2,3.9,51.1,0.0,0.0,11.1,29.3,103,130,-3.5,Washington Wizards,Milwaukee Bucks,2023-11-24
6,Pat Connaughton,26:40,.170,.200,.600,.400,0.0,13.8,7.5,3.9,1.7,0.0,14.5,10.7,39,124,-12.9,Washington Wizards,Milwaukee Bucks,2023-11-24
7,Bobby Portis,24:41,.200,.200,.200,.000,8.8,15.0,12.2,4.2,0.0,3.1,0.0,8.4,83,125,-10.5,Washington Wizards,Milwaukee Bucks,2023-11-24
8,Cameron Payne,16:49,.500,.500,.500,.000,0.0,16.5,8.9,20.2,0.0,0.0,0.0,9.9,127,127,-7.5,Washington Wizards,Milwaukee Bucks,2023-11-24
9,MarJon Beauchamp,13:19,.260,.000,.500,1.000,0.0,20.8,11.3,15.0,0.0,0.0,0.0,18.0,79,126,-13.2,Washington Wizards,Milwaukee Bucks,2023-11-24
10,Andre Jackson Jr.,8:49,,,,,0.0,10.5,5.7,11.3,0.0,0.0,,0.0,219,129,-11.1,Washington Wizards,Milwaukee Bucks,2023-11-24
11,A.J. Green,3:40,.375,.375,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,78,132,-17.1,Washington Wizards,Milwaukee Bucks,2023-11-24
12,Thanasis Antetokounmpo,0:0,Washington Wizards,Milwaukee Bucks,2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Chris Livingston,0:0,Washington Wizards,Milwaukee Bucks,2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Robin Lopez,0:0,Washington Wizards,Milwaukee Bucks,2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Lindell Wigginton,0:0,Washington Wizards,Milwaukee Bucks,2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
