,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jalen Brunson,38:12,.676,.700,.400,.080,0.0,17.5,8.9,49.9,4.2,2.4,7.2,33.0,138,122,16.9,Phoenix Suns,New York Knicks,2023-11-26
1,Julius Randle,35:59,.571,.500,.190,.381,9.5,6.2,7.8,10.4,0.0,0.0,7.5,33.3,122,139,-1.5,Phoenix Suns,New York Knicks,2023-11-26
2,Mitchell Robinson,34:27,.399,.500,.000,2.000,16.6,19.4,18.0,3.7,1.6,2.6,21.0,6.3,114,127,-4.6,Phoenix Suns,New York Knicks,2023-11-26
3,RJ Barrett,30:57,.353,.273,.182,.364,0.0,7.2,3.6,4.5,0.0,2.9,0.0,18.7,88,137,-13.0,Phoenix Suns,New York Knicks,2023-11-26
4,Quentin Grimes,20:11,.300,.300,.600,.000,5.7,11.1,8.4,13.0,0.0,0.0,16.7,13.5,83,136,-11.7,Phoenix Suns,New York Knicks,2023-11-26
6,Immanuel Quickley,28:38,.666,.550,.500,.800,0.0,7.8,3.9,5.2,1.9,3.2,0.0,21.4,151,132,6.0,Phoenix Suns,New York Knicks,2023-11-26
7,Josh Hart,24:04,.515,.333,.667,.667,0.0,13.9,7.0,10.8,0.0,0.0,0.0,7.3,137,135,-4.3,Phoenix Suns,New York Knicks,2023-11-26
8,Donte DiVincenzo,13:58,.500,.500,.500,.000,0.0,8.0,4.0,0.0,7.7,0.0,0.0,19.4,111,119,2.5,Phoenix Suns,New York Knicks,2023-11-26
9,Isaiah Hartenstein,13:33,.735,.667,.000,1.333,33.7,8.2,20.8,11.1,0.0,6.7,0.0,15.9,178,134,4.9,Phoenix Suns,New York Knicks,2023-11-26
10,Ryan Arcidiacono,0:0,Phoenix Suns,New York Knicks,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Evan Fournier,0:0,Phoenix Suns,New York Knicks,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,DaQuan Jeffries,0:0,Phoenix Suns,New York Knicks,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Miles McBride,0:0,Phoenix Suns,New York Knicks,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jericho Sims,0:0,Phoenix Suns,New York Knicks,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
