,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jimmy Butler,29:10,.743,.727,.273,.091,3.2,12.7,6.3,21.6,3.6,0.0,8.0,19.7,144,152,5.6,Boston Celtics,Miami Heat,2024-01-25
1,Tyler Herro,29:10,.679,.679,.714,.000,0.0,19.0,6.3,32.4,1.8,0.0,6.7,23.8,135,155,8.1,Boston Celtics,Miami Heat,2024-01-25
2,Bam Adebayo,28:46,.603,.571,.000,.286,3.2,25.7,10.7,11.6,1.8,4.2,0.0,25.4,129,152,2.1,Boston Celtics,Miami Heat,2024-01-25
3,Terry Rozier,28:46,.350,.350,.400,.000,0.0,12.8,4.3,13.5,1.8,0.0,0.0,16.1,88,156,-11.8,Boston Celtics,Miami Heat,2024-01-25
4,Haywood Highsmith,26:19,1.000,1.000,.571,.000,3.5,14.0,7.0,5.5,0.0,0.0,12.5,14.1,160,160,1.7,Boston Celtics,Miami Heat,2024-01-25
6,Josh Richardson,23:39,.444,.444,.444,.000,3.9,7.8,5.2,18.0,2.2,0.0,0.0,17.6,111,156,-6.3,Boston Celtics,Miami Heat,2024-01-25
7,Caleb Martin,21:41,.311,.250,.667,.167,4.3,17.0,8.5,11.8,2.4,0.0,0.0,27.5,81,154,-11.5,Boston Celtics,Miami Heat,2024-01-25
8,Duncan Robinson,20:01,.417,.417,.833,.000,0.0,0.0,0.0,12.9,0.0,0.0,0.0,13.9,100,162,-13.8,Boston Celtics,Miami Heat,2024-01-25
9,Thomas Bryant,12:37,.717,.750,.250,.500,21.9,29.3,24.4,24.9,0.0,0.0,0.0,17.9,170,159,6.1,Boston Celtics,Miami Heat,2024-01-25
10,Nikola Jović,6:37,.375,.375,.500,.000,27.9,27.9,27.9,0.0,0.0,0.0,20.0,35.0,83,159,-17.2,Boston Celtics,Miami Heat,2024-01-25
11,Orlando Robinson,6:37,.543,.000,.000,4.000,14.0,27.9,18.6,0.0,0.0,0.0,0.0,19.3,137,159,-7.5,Boston Celtics,Miami Heat,2024-01-25
12,Cole Swider,6:37,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,162,-29.2,Boston Celtics,Miami Heat,2024-01-25
