,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Zach LaVine,35:56,7,17,.412,5,9,.556,3,3,1.000,0,2,2,1,2,0,0,2,22,-6,Chicago Bulls,Dallas Mavericks,2023-11-01
1,Nikola Vučević,35:39,10,17,.588,1,3,.333,0,0,,5,15,20,1,2,0,3,2,21,-6,Chicago Bulls,Dallas Mavericks,2023-11-01
2,Coby White,32:56,4,12,.333,1,6,.167,1,2,.500,0,1,1,4,0,0,3,3,10,-6,Chicago Bulls,Dallas Mavericks,2023-11-01
3,DeMar DeRozan,32:48,5,13,.385,0,1,.000,6,6,1.000,1,2,3,7,1,0,2,3,16,-17,Chicago Bulls,Dallas Mavericks,2023-11-01
4,Patrick Williams,24:57,0,6,.000,0,5,.000,0,0,,1,2,3,1,1,1,2,3,0,-8,Chicago Bulls,Dallas Mavericks,2023-11-01
6,Alex Caruso,22:02,3,6,.500,0,3,.000,0,0,,2,2,4,1,1,1,2,4,6,-5,Chicago Bulls,Dallas Mavericks,2023-11-01
7,Torrey Craig,17:23,1,2,.500,0,1,.000,0,0,,2,3,5,1,0,0,0,3,2,+1,Chicago Bulls,Dallas Mavericks,2023-11-01
8,Jevon Carter,15:21,5,7,.714,2,2,1.000,0,0,,0,1,1,2,1,1,1,0,12,-3,Chicago Bulls,Dallas Mavericks,2023-11-01
9,Andre Drummond,12:21,4,5,.800,0,0,,0,0,,1,2,3,0,2,0,0,2,8,-3,Chicago Bulls,Dallas Mavericks,2023-11-01
10,Ayo Dosunmu,10:37,3,4,.750,2,3,.667,0,0,,0,1,1,1,0,0,0,1,8,+8,Chicago Bulls,Dallas Mavericks,2023-11-01
11,Julian Phillips,0:0,Chicago Bulls,Dallas Mavericks,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Terry Taylor,0:0,Chicago Bulls,Dallas Mavericks,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
