,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jayson Tatum,39:28,13,23,.565,5,12,.417,4,5,.800,1,5,6,7,1,0,3,5,35,+12,New York Knicks,Boston Celtics,2023-11-13
1,Jrue Holiday,36:55,5,9,.556,3,5,.600,1,1,1.000,4,3,7,2,0,0,2,2,14,+5,New York Knicks,Boston Celtics,2023-11-13
2,Jaylen Brown,36:28,7,18,.389,2,9,.222,6,6,1.000,1,4,5,6,1,1,3,3,22,+17,New York Knicks,Boston Celtics,2023-11-13
3,Kristaps Porziņģis,33:25,7,11,.636,3,6,.500,4,4,1.000,1,5,6,3,0,1,1,5,21,+19,New York Knicks,Boston Celtics,2023-11-13
4,Derrick White,31:10,1,7,.143,1,3,.333,0,0,,1,1,2,4,1,1,1,2,3,+14,New York Knicks,Boston Celtics,2023-11-13
6,Al Horford,21:45,1,2,.500,0,1,.000,0,0,,0,4,4,0,0,0,1,2,2,+2,New York Knicks,Boston Celtics,2023-11-13
7,Sam Hauser,21:25,4,6,.667,4,6,.667,0,0,,0,4,4,2,0,0,0,0,12,+6,New York Knicks,Boston Celtics,2023-11-13
8,Payton Pritchard,19:21,2,3,.667,1,1,1.000,0,0,,0,3,3,3,0,0,0,3,5,+5,New York Knicks,Boston Celtics,2023-11-13
9,Dalano Banton,0:0,New York Knicks,Boston Celtics,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Oshae Brissett,0:0,New York Knicks,Boston Celtics,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Luke Kornet,0:0,New York Knicks,Boston Celtics,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Svi Mykhailiuk,0:0,New York Knicks,Boston Celtics,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Lamar Stevens,0:0,New York Knicks,Boston Celtics,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
