,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Lauri Markkanen,33:53,8,17,.471,3,7,.429,0,0,,0,5,5,0,1,0,1,1,19,-26,Golden State Warriors,Utah Jazz,2024-02-12
1,Keyonte George,29:19,2,10,.200,1,6,.167,0,0,,0,1,1,4,0,0,2,1,5,-32,Golden State Warriors,Utah Jazz,2024-02-12
2,John Collins,28:21,3,6,.500,0,1,.000,5,5,1.000,2,5,7,5,0,1,3,0,11,-27,Golden State Warriors,Utah Jazz,2024-02-12
3,Collin Sexton,26:03,9,15,.600,2,3,.667,2,4,.500,2,4,6,5,0,0,2,1,22,-20,Golden State Warriors,Utah Jazz,2024-02-12
4,Walker Kessler,25:48,5,7,.714,0,0,,1,1,1.000,1,8,9,1,2,4,2,2,11,0,Golden State Warriors,Utah Jazz,2024-02-12
6,Jordan Clarkson,32:38,7,17,.412,4,7,.571,4,4,1.000,2,2,4,1,0,1,1,3,22,-8,Golden State Warriors,Utah Jazz,2024-02-12
7,Kris Dunn,19:29,1,6,.167,0,3,.000,0,0,,1,1,2,3,3,0,1,2,2,+7,Golden State Warriors,Utah Jazz,2024-02-12
8,Taylor Hendricks,19:17,0,2,.000,0,2,.000,0,0,,0,4,4,0,0,1,2,4,0,-2,Golden State Warriors,Utah Jazz,2024-02-12
9,Talen Horton-Tucker,16:08,5,9,.556,1,3,.333,2,2,1.000,1,2,3,4,2,0,2,2,13,+6,Golden State Warriors,Utah Jazz,2024-02-12
10,Omer Yurtseven,2:16,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-2,Golden State Warriors,Utah Jazz,2024-02-12
11,Kira Lewis Jr.,2:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,Golden State Warriors,Utah Jazz,2024-02-12
12,Luka Šamanić,2:16,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-2,Golden State Warriors,Utah Jazz,2024-02-12
13,Brice Sensabaugh,2:16,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-2,Golden State Warriors,Utah Jazz,2024-02-12
