,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,D'Angelo Russell,39:45,9,19,.474,6,13,.462,6,6,1.000,0,2,2,5,1,0,0,4,30,+13,New Orleans Pelicans,Los Angeles Lakers,2024-02-09
1,LeBron James,37:31,6,13,.462,2,2,1.000,7,8,.875,1,3,4,14,1,1,2,2,21,+15,New Orleans Pelicans,Los Angeles Lakers,2024-02-09
2,Rui Hachimura,36:51,9,13,.692,2,5,.400,1,2,.500,0,5,5,1,0,1,0,3,21,+21,New Orleans Pelicans,Los Angeles Lakers,2024-02-09
3,Austin Reaves,31:22,10,15,.667,3,4,.750,4,5,.800,0,2,2,4,0,0,0,3,27,+3,New Orleans Pelicans,Los Angeles Lakers,2024-02-09
4,Anthony Davis,29:07,7,11,.636,0,1,.000,6,7,.857,0,6,6,6,1,1,3,4,20,0,New Orleans Pelicans,Los Angeles Lakers,2024-02-09
6,Taurean Prince,21:04,0,2,.000,0,2,.000,3,4,.750,0,2,2,1,0,0,1,3,3,+10,New Orleans Pelicans,Los Angeles Lakers,2024-02-09
7,Jaxson Hayes,17:09,3,4,.750,0,0,,0,0,,3,5,8,0,2,1,0,1,6,+17,New Orleans Pelicans,Los Angeles Lakers,2024-02-09
8,Skylar Mays,16:10,1,5,.200,0,3,.000,0,0,,0,1,1,0,0,1,0,0,2,0,New Orleans Pelicans,Los Angeles Lakers,2024-02-09
9,Christian Wood,5:55,4,5,.800,1,1,1.000,0,0,,1,0,1,0,0,0,1,0,9,+2,New Orleans Pelicans,Los Angeles Lakers,2024-02-09
10,Jalen Hood-Schifino,2:33,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+2,New Orleans Pelicans,Los Angeles Lakers,2024-02-09
11,Dylan Windler,2:33,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2,New Orleans Pelicans,Los Angeles Lakers,2024-02-09
12,Max Christie,0:0,New Orleans Pelicans,Los Angeles Lakers,2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Maxwell Lewis,0:0,New Orleans Pelicans,Los Angeles Lakers,2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
