,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jordan Hawkins,37:58,.731,.711,.737,.263,3.0,18.5,10.7,11.7,1.3,0.0,4.5,25.6,142,133,8.4,New Orleans Pelicans,Denver Nuggets,2023-11-06
1,Zion Williamson,36:50,.446,.455,.000,.045,9.3,22.2,15.7,36.7,2.6,0.0,0.0,26.7,116,130,2.4,New Orleans Pelicans,Denver Nuggets,2023-11-06
2,Brandon Ingram,35:48,.481,.455,.182,.091,3.2,3.3,3.2,21.2,0.0,0.0,17.9,34.1,90,140,-11.5,New Orleans Pelicans,Denver Nuggets,2023-11-06
3,Herbert Jones,31:05,.515,.333,.667,.667,0.0,7.5,3.7,7.1,3.1,0.0,20.5,6.9,102,132,-5.4,New Orleans Pelicans,Denver Nuggets,2023-11-06
4,Jonas Valančiūnas,23:55,.436,.333,.167,.333,9.6,44.1,26.6,9.8,0.0,3.6,22.5,16.3,93,127,-10.1,New Orleans Pelicans,Denver Nuggets,2023-11-06
6,Matt Ryan,25:08,.912,.875,.750,.375,0.0,0.0,0.0,5.4,0.0,0.0,0.0,16.2,181,140,5.5,New Orleans Pelicans,Denver Nuggets,2023-11-06
7,Dyson Daniels,20:32,.900,.900,.200,.000,0.0,11.4,5.6,6.6,2.3,4.2,37.5,17.1,100,130,0.8,New Orleans Pelicans,Denver Nuggets,2023-11-06
8,Larry Nance Jr.,15:07,.833,.833,.333,.000,7.6,15.5,11.5,8.2,0.0,0.0,25.0,11.6,131,137,-1.8,New Orleans Pelicans,Denver Nuggets,2023-11-06
9,Kira Lewis Jr.,9:28,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,100,140,-10.8,New Orleans Pelicans,Denver Nuggets,2023-11-06
10,Cody Zeller,4:06,,,,,0.0,28.6,14.1,0.0,0.0,0.0,,0.0,0,134,-6.1,New Orleans Pelicans,Denver Nuggets,2023-11-06
11,E.J. Liddell,0:0,New Orleans Pelicans,Denver Nuggets,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Dereon Seabron,0:0,New Orleans Pelicans,Denver Nuggets,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
