,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Xavier Tillman Sr.,36:11,6,15,.400,0,2,.000,0,0,,0,5,5,5,6,1,2,4,12,-6,New York Knicks,Memphis Grizzlies,2024-01-13
1,Vince Williams Jr.,35:42,5,13,.385,1,7,.143,6,8,.750,3,5,8,8,2,1,4,1,17,-4,New York Knicks,Memphis Grizzlies,2024-01-13
2,David Roddy,34:53,6,12,.500,2,4,.500,0,0,,1,3,4,1,2,0,2,4,14,-19,New York Knicks,Memphis Grizzlies,2024-01-13
3,Luke Kennard,33:18,6,13,.462,2,8,.250,0,0,,0,3,3,2,0,0,0,2,14,-1,New York Knicks,Memphis Grizzlies,2024-01-13
4,Jacob Gilyard,31:38,2,8,.250,1,6,.167,0,0,,1,1,2,7,2,0,0,4,5,-12,New York Knicks,Memphis Grizzlies,2024-01-13
6,GG Jackson II,27:03,9,14,.643,2,4,.500,0,0,,2,4,6,1,0,2,2,0,20,+2,New York Knicks,Memphis Grizzlies,2024-01-13
7,John Konchar,20:25,0,4,.000,0,3,.000,0,0,,1,2,3,1,1,2,0,1,0,-9,New York Knicks,Memphis Grizzlies,2024-01-13
8,Ziaire Williams,19:31,2,8,.250,1,4,.250,5,5,1.000,1,3,4,2,1,0,2,0,10,-9,New York Knicks,Memphis Grizzlies,2024-01-13
9,Jake LaRavia,1:19,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,-2,New York Knicks,Memphis Grizzlies,2024-01-13
10,Santi Aldama,Did Not Dress,New York Knicks,Memphis Grizzlies,2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Desmond Bane,Did Not Dress,New York Knicks,Memphis Grizzlies,2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jaren Jackson Jr.,Did Not Dress,New York Knicks,Memphis Grizzlies,2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
