,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Tim Hardaway Jr.,25:51,6,20,.300,2,8,.250,2,2,1.000,1,2,3,1,0,0,1,0,16,-27,Dallas Mavericks,Houston Rockets,2023-12-22
1,Grant Williams,25:43,0,5,.000,0,3,.000,0,0,,0,4,4,2,2,1,0,2,0,-28,Dallas Mavericks,Houston Rockets,2023-12-22
2,Jaden Hardy,24:18,3,17,.176,2,12,.167,0,0,,0,2,2,4,0,0,0,5,8,-33,Dallas Mavericks,Houston Rockets,2023-12-22
3,Derrick Jones Jr.,22:24,1,4,.250,0,1,.000,1,2,.500,2,2,4,1,0,0,1,3,3,-21,Dallas Mavericks,Houston Rockets,2023-12-22
4,Markieff Morris,11:33,1,4,.250,1,4,.250,1,2,.500,0,2,2,0,0,0,0,0,4,-13,Dallas Mavericks,Houston Rockets,2023-12-22
6,Olivier-Maxence Prosper,29:48,6,13,.462,1,4,.250,7,9,.778,5,1,6,2,1,0,3,2,20,-5,Dallas Mavericks,Houston Rockets,2023-12-22
7,A.J. Lawson,23:20,3,4,.750,0,1,.000,2,2,1.000,0,2,2,1,4,0,3,0,8,+2,Dallas Mavericks,Houston Rockets,2023-12-22
8,Richaun Holmes,22:21,7,12,.583,0,0,,2,3,.667,5,3,8,1,1,0,1,2,16,+10,Dallas Mavericks,Houston Rockets,2023-12-22
9,Seth Curry,17:38,0,7,.000,0,2,.000,0,0,,0,2,2,0,2,0,2,1,0,-23,Dallas Mavericks,Houston Rockets,2023-12-22
10,Dexter Dennis,17:13,8,11,.727,1,3,.333,1,2,.500,0,5,5,4,0,0,0,0,18,+10,Dallas Mavericks,Houston Rockets,2023-12-22
11,Greg Brown III,12:08,0,3,.000,0,1,.000,3,4,.750,1,4,5,2,0,0,0,1,3,-1,Dallas Mavericks,Houston Rockets,2023-12-22
12,Dwight Powell,7:43,0,1,.000,0,1,.000,0,0,,0,4,4,0,0,0,0,1,0,-1,Dallas Mavericks,Houston Rockets,2023-12-22
