,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Brandon Ingram,36:00,.599,.575,.250,.100,3.3,23.2,13.8,27.2,2.6,0.0,8.7,26.0,126,107,3.1,Dallas Mavericks,New Orleans Pelicans,2023-11-14
1,Herbert Jones,30:37,.893,.875,.500,.750,3.8,10.2,7.2,15.8,7.7,6.5,15.8,16.9,155,98,13.9,Dallas Mavericks,New Orleans Pelicans,2023-11-14
2,Dyson Daniels,28:41,.500,.500,.500,.000,4.1,3.6,3.8,23.7,4.9,0.0,9.1,15.7,121,110,0.5,Dallas Mavericks,New Orleans Pelicans,2023-11-14
3,Zion Williamson,27:06,.525,.533,.000,.467,13.0,15.4,14.3,25.4,3.5,0.0,10.0,30.3,114,108,-0.9,Dallas Mavericks,New Orleans Pelicans,2023-11-14
4,Jonas Valančiūnas,22:09,.600,.600,.400,.000,0.0,14.1,7.5,20.4,2.1,9.0,0.0,9.2,149,109,4.6,Dallas Mavericks,New Orleans Pelicans,2023-11-14
6,Jordan Hawkins,32:46,.666,.618,.706,.235,7.1,12.7,10.1,11.8,0.0,0.0,0.0,23.4,149,118,2.6,Dallas Mavericks,New Orleans Pelicans,2023-11-14
7,Naji Marshall,20:35,.714,.611,.444,.556,11.4,10.1,10.7,12.5,2.3,9.7,8.2,24.2,147,110,8.5,Dallas Mavericks,New Orleans Pelicans,2023-11-14
8,Matt Ryan,19:57,.429,.429,.714,.000,0.0,10.5,5.5,0.0,2.4,0.0,0.0,14.3,93,113,-7.8,Dallas Mavericks,New Orleans Pelicans,2023-11-14
9,Jeremiah Robinson-Earl,13:08,1.500,1.500,1.000,.000,8.9,7.9,8.4,16.1,3.6,0.0,75.0,12.4,80,111,-3.3,Dallas Mavericks,New Orleans Pelicans,2023-11-14
10,Cody Zeller,4:51,.000,.000,.000,2.000,24.1,43.0,34.1,0.0,0.0,0.0,34.7,24.3,28,105,-30.5,Dallas Mavericks,New Orleans Pelicans,2023-11-14
11,Kira Lewis Jr.,2:03,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,200,124,7.9,Dallas Mavericks,New Orleans Pelicans,2023-11-14
12,Dereon Seabron,2:03,,,,,0.0,0.0,0.0,0.0,23.0,0.0,,0.0,0,70,19.3,Dallas Mavericks,New Orleans Pelicans,2023-11-14
