,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Stephen Curry,5:00,3,3,1.000,2,2,1.000,2,2,1.000,0,1,1,0,1,0,1,0,10,-2,Golden State Warriors,Oklahoma City Thunder,2023-12-08
1,Klay Thompson,5:00,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,-2,Golden State Warriors,Oklahoma City Thunder,2023-12-08
2,Draymond Green,4:22,0,0,,0,0,,0,0,,1,1,2,1,0,0,1,1,0,-5,Golden State Warriors,Oklahoma City Thunder,2023-12-08
3,Andrew Wiggins,2:34,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-5,Golden State Warriors,Oklahoma City Thunder,2023-12-08
4,Kevon Looney, ,Golden State Warriors,Oklahoma City Thunder,2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Jonathan Kuminga,4:00,2,4,.500,1,1,1.000,1,1,1.000,2,1,3,0,0,0,0,2,6,-5,Golden State Warriors,Oklahoma City Thunder,2023-12-08
7,Brandin Podziemski,3:15,1,2,.500,0,0,,0,0,,1,0,1,1,0,0,0,0,2,+4,Golden State Warriors,Oklahoma City Thunder,2023-12-08
8,Dario Šarić,0:37,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,+3,Golden State Warriors,Oklahoma City Thunder,2023-12-08
9,Moses Moody,0:10,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0,+2,Golden State Warriors,Oklahoma City Thunder,2023-12-08
10,Cory Joseph, ,Golden State Warriors,Oklahoma City Thunder,2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trayce Jackson-Davis,0:0,Golden State Warriors,Oklahoma City Thunder,2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Chris Paul,0:0,Golden State Warriors,Oklahoma City Thunder,2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Gary Payton II,0:0,Golden State Warriors,Oklahoma City Thunder,2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
