,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Dennis Schröder,36:55,.425,.350,.600,.400,0.0,3.3,1.4,29.2,0.0,0.0,14.5,15.0,105,133,-6.6,New York Knicks,Toronto Raptors,2023-12-01
1,Scottie Barnes,36:44,.746,.763,.368,.053,7.7,19.6,12.9,19.3,6.8,2.4,9.3,23.4,137,111,18.9,New York Knicks,Toronto Raptors,2023-12-01
2,Pascal Siakam,33:49,.538,.438,.250,.500,8.3,17.7,12.5,12.5,0.0,0.0,13.3,26.8,111,129,-3.7,New York Knicks,Toronto Raptors,2023-12-01
3,Jakob Poeltl,27:51,.667,.667,.000,.000,13.5,34.5,22.7,5.1,0.0,6.4,10.0,14.4,131,120,-0.3,New York Knicks,Toronto Raptors,2023-12-01
4,OG Anunoby,27:08,.346,.346,.462,.000,3.5,17.7,9.7,14.4,1.8,6.6,18.8,23.7,73,120,-9.5,New York Knicks,Toronto Raptors,2023-12-01
6,Gary Trent Jr.,22:34,.311,.333,.167,.167,0.0,5.3,2.3,21.4,0.0,0.0,0.0,11.5,97,132,-7.2,New York Knicks,Toronto Raptors,2023-12-01
7,Chris Boucher,19:10,.486,.450,.400,.300,9.8,6.3,8.3,14.7,2.6,0.0,0.0,23.7,122,126,3.4,New York Knicks,Toronto Raptors,2023-12-01
8,Precious Achiuwa,17:16,.364,.364,.091,.000,27.3,6.9,18.3,8.5,0.0,0.0,8.3,27.9,94,132,-11.7,New York Knicks,Toronto Raptors,2023-12-01
9,Malachi Flynn,11:05,.000,.000,.500,.000,0.0,10.8,4.8,39.4,0.0,8.0,0.0,7.2,90,125,-1.1,New York Knicks,Toronto Raptors,2023-12-01
10,Jalen McDaniels,7:27,.250,.250,.500,.000,12.6,16.1,14.2,17.2,0.0,0.0,0.0,21.6,85,129,-11.9,New York Knicks,Toronto Raptors,2023-12-01
11,Otto Porter Jr.,0:0,New York Knicks,Toronto Raptors,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrett Temple,0:0,New York Knicks,Toronto Raptors,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Thaddeus Young,0:0,New York Knicks,Toronto Raptors,2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
