,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Tobias Harris,40:01,.643,.647,.353,.118,0.0,21.0,9.7,12.0,3.7,0.0,10.1,20.4,123,99,6.7,Toronto Raptors,Philadelphia76ers,2023-11-02
1,Tyrese Maxey,40:01,.507,.438,.188,.250,0.0,3.0,1.4,14.3,2.5,0.0,5.3,19.2,115,106,-1.1,Toronto Raptors,Philadelphia76ers,2023-11-02
2,Joel Embiid,34:45,.505,.364,.091,.591,14.7,27.6,20.6,31.2,0.0,2.7,12.6,37.4,114,104,6.1,Toronto Raptors,Philadelphia76ers,2023-11-02
3,Kelly Oubre Jr.,29:53,.803,.808,.462,.231,10.3,8.0,9.2,0.0,1.7,0.0,0.0,19.7,169,106,12.8,Toronto Raptors,Philadelphia76ers,2023-11-02
4,De'Anthony Melton,21:20,.291,.250,.500,.333,0.0,28.1,12.9,28.3,2.3,0.0,12.7,15.2,87,100,-4.0,Toronto Raptors,Philadelphia76ers,2023-11-02
6,Patrick Beverley,28:05,.167,.167,.500,.000,10.9,8.5,9.8,4.2,3.5,3.4,25.0,11.7,57,100,-7.7,Toronto Raptors,Philadelphia76ers,2023-11-02
7,Furkan Korkmaz,21:33,.672,.643,.286,.143,0.0,5.6,2.6,0.0,6.9,0.0,11.8,16.1,120,96,6.9,Toronto Raptors,Philadelphia76ers,2023-11-02
8,Paul Reed,12:00,.750,.750,.000,.000,25.5,20.0,23.0,0.0,0.0,7.8,20.0,17.1,131,102,1.4,Toronto Raptors,Philadelphia76ers,2023-11-02
9,Jaden Springer,8:37,.000,.000,.000,.000,11.9,13.9,12.8,13.3,0.0,0.0,50.0,9.5,52,109,-10.9,Toronto Raptors,Philadelphia76ers,2023-11-02
10,Mo Bamba,1:15,,,,,0.0,100.0,88.3,0.0,0.0,0.0,100.0,32.8,0,66,-44.7,Toronto Raptors,Philadelphia76ers,2023-11-02
11,Robert Covington,1:15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-5.9,Toronto Raptors,Philadelphia76ers,2023-11-02
12,KJ Martin,1:15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,109,-20.7,Toronto Raptors,Philadelphia76ers,2023-11-02
13,Danuel House Jr.,0:0,Toronto Raptors,Philadelphia76ers,2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Marcus Morris,0:0,Toronto Raptors,Philadelphia76ers,2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
