,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Grayson Allen,37:03,11,19,.579,9,14,.643,0,0,,1,3,4,4,0,2,2,4,31,+13,Miami Heat,Phoenix Suns,2024-01-05
1,Bradley Beal,36:58,11,18,.611,2,6,.333,1,1,1.000,1,7,8,9,0,0,2,2,25,+27,Miami Heat,Phoenix Suns,2024-01-05
2,Devin Booker,34:41,9,19,.474,2,7,.286,0,0,,0,5,5,10,2,0,3,2,20,+25,Miami Heat,Phoenix Suns,2024-01-05
3,Jusuf Nurkić,26:18,3,6,.500,0,1,.000,0,0,,1,8,9,2,1,0,0,2,6,+21,Miami Heat,Phoenix Suns,2024-01-05
4,Chimezie Metu,17:17,3,3,1.000,0,0,,1,1,1.000,0,2,2,0,2,0,2,0,7,+18,Miami Heat,Phoenix Suns,2024-01-05
6,Josh Okogie,24:25,0,2,.000,0,1,.000,7,8,.875,1,1,2,4,3,2,0,5,7,+4,Miami Heat,Phoenix Suns,2024-01-05
7,Drew Eubanks,21:42,4,8,.500,1,1,1.000,2,4,.500,2,4,6,0,1,0,0,1,11,-5,Miami Heat,Phoenix Suns,2024-01-05
8,Keita Bates-Diop,18:35,0,6,.000,0,3,.000,0,0,,1,3,4,0,3,0,0,1,0,-6,Miami Heat,Phoenix Suns,2024-01-05
9,Bol Bol,10:17,2,2,1.000,0,0,,0,1,.000,1,2,3,1,0,1,0,1,4,0,Miami Heat,Phoenix Suns,2024-01-05
10,Yuta Watanabe,8:54,1,3,.333,0,1,.000,0,0,,1,0,1,0,0,0,0,0,2,-7,Miami Heat,Phoenix Suns,2024-01-05
11,Jordan Goodwin,1:55,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-5,Miami Heat,Phoenix Suns,2024-01-05
12,Saben Lee,1:55,0,0,,0,0,,0,2,.000,0,0,0,0,1,0,0,0,0,-5,Miami Heat,Phoenix Suns,2024-01-05
