,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Lauri Markkanen,30:53,.867,.853,.529,.118,10.8,26.4,19.4,11.0,1.5,0.0,5.3,24.7,163,112,15.4,Utah Jazz,San Antonio Spurs,2023-12-26
1,Collin Sexton,28:52,.820,.800,.200,.500,0.0,9.4,5.2,29.6,1.6,2.6,7.6,18.5,163,115,7.5,Utah Jazz,San Antonio Spurs,2023-12-26
2,Kelly Olynyk,23:23,.509,.417,.500,.333,9.5,11.6,10.7,28.7,0.0,3.3,0.0,11.9,153,119,4.1,Utah Jazz,San Antonio Spurs,2023-12-26
3,Kris Dunn,18:46,.347,.000,.500,1.000,11.9,24.1,18.7,32.7,0.0,0.0,25.8,8.4,134,117,-0.7,Utah Jazz,San Antonio Spurs,2023-12-26
4,John Collins,18:03,.444,.357,.571,.286,0.0,20.1,11.1,0.0,0.0,4.2,27.6,24.4,67,115,-15.3,Utah Jazz,San Antonio Spurs,2023-12-26
6,Jordan Clarkson,27:00,.585,.471,.471,.471,4.1,16.8,11.1,41.2,0.0,0.0,12.8,35.2,125,118,-0.9,Utah Jazz,San Antonio Spurs,2023-12-26
7,Keyonte George,24:25,.437,.455,.455,.091,0.0,0.0,0.0,20.1,1.9,0.0,14.9,22.3,91,120,-9.3,Utah Jazz,San Antonio Spurs,2023-12-26
8,Simone Fontecchio,22:41,.800,.800,.800,.000,4.9,8.0,6.6,0.0,0.0,0.0,16.7,10.7,126,122,-3.2,Utah Jazz,San Antonio Spurs,2023-12-26
9,Ochai Agbaji,19:28,.833,.833,.667,.000,5.7,14.0,10.3,6.6,0.0,0.0,0.0,12.5,170,120,5.6,Utah Jazz,San Antonio Spurs,2023-12-26
10,Walker Kessler,17:57,.550,.550,.100,.000,18.7,20.2,19.5,8.0,2.6,17.0,9.1,24.8,116,99,5.0,Utah Jazz,San Antonio Spurs,2023-12-26
11,Taylor Hendricks,2:08,.000,.000,.667,.000,0.0,42.5,23.4,0.0,0.0,0.0,25.0,75.8,0,111,-89.5,Utah Jazz,San Antonio Spurs,2023-12-26
12,Luka Šamanić,2:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,-7.1,Utah Jazz,San Antonio Spurs,2023-12-26
13,Brice Sensabaugh,2:08,,,,,0.0,42.5,23.4,0.0,0.0,0.0,,0.0,0,111,-4.2,Utah Jazz,San Antonio Spurs,2023-12-26
14,Omer Yurtseven,2:08,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,125,-28.5,Utah Jazz,San Antonio Spurs,2023-12-26
15,Talen Horton-Tucker,0:0,Utah Jazz,San Antonio Spurs,2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
