,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Anthony Edwards,38:09,.557,.478,.348,.478,0.0,8.2,4.5,14.8,0.0,5.9,9.7,36.8,106,109,0.8,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30
1,Rudy Gobert,37:41,.874,.857,.000,.143,13.4,24.9,19.7,0.0,2.6,2.0,35.0,13.8,114,103,0.9,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30
2,Mike Conley,33:06,.588,.545,.818,.364,3.8,9.5,6.9,31.5,1.5,0.0,7.3,18.9,130,111,4.9,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30
3,Karl-Anthony Towns,28:51,.571,.500,.571,.286,8.8,25.3,17.8,10.1,0.0,0.0,38.8,20.3,82,110,-9.6,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30
4,Jaden McDaniels,26:02,.436,.333,.167,.333,0.0,12.0,6.6,10.7,1.9,2.9,12.7,13.8,91,107,-4.8,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30
6,Naz Reid,27:15,.823,.818,.455,.364,0.0,19.1,10.5,7.4,3.6,5.5,13.6,24.6,132,99,12.4,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30
7,Kyle Anderson,24:28,.500,.500,.250,.000,0.0,12.8,7.0,40.3,0.0,3.1,20.0,9.3,127,111,5.2,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30
8,Nickeil Alexander-Walker,16:05,.750,.750,1.000,.000,0.0,13.0,7.1,18.6,3.0,0.0,33.3,17.0,100,106,0.2,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30
9,Troy Brown Jr.,8:23,.500,.500,.667,.000,0.0,37.3,20.4,0.0,5.8,0.0,0.0,16.3,97,96,5.7,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30
10,Jordan McLaughlin,0:0,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Shake Milton,0:0,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Josh Minott,0:0,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Daishen Nix,0:0,Los Angeles Lakers,Minnesota Timberwolves,2023-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
