,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,RJ Barrett,30:09,.222,.222,.222,.000,0.0,30.1,12.8,10.0,1.6,9.6,18.2,15.9,48,135,-14.2,Toronto Raptors,Utah Jazz,2024-01-12
1,Pascal Siakam,29:57,.771,.750,.429,.571,0.0,17.3,7.4,14.5,0.0,0.0,10.2,28.4,130,147,4.3,Toronto Raptors,Utah Jazz,2024-01-12
2,Scottie Barnes,28:06,.533,.538,.308,.846,3.4,9.2,5.9,20.7,0.0,10.2,14.4,32.3,96,145,-4.9,Toronto Raptors,Utah Jazz,2024-01-12
3,Immanuel Quickley,24:54,.768,.688,.375,.500,3.9,10.4,6.6,0.0,0.0,0.0,9.3,18.8,135,149,-3.0,Toronto Raptors,Utah Jazz,2024-01-12
4,Thaddeus Young,12:16,.000,.000,.000,.000,0.0,21.2,9.0,22.4,0.0,0.0,0.0,3.5,95,145,-15.9,Toronto Raptors,Utah Jazz,2024-01-12
6,Jontay Porter,31:28,.507,.438,.500,.250,6.1,16.5,10.5,30.1,3.0,6.1,0.0,12.3,137,138,4.4,Toronto Raptors,Utah Jazz,2024-01-12
7,Dennis Schröder,22:43,.667,.667,.778,.000,0.0,0.0,0.0,31.8,2.1,0.0,10.0,19.2,124,147,0.2,Toronto Raptors,Utah Jazz,2024-01-12
8,Gary Trent Jr.,21:41,.417,.417,.333,.000,4.4,0.0,2.5,14.5,0.0,0.0,14.3,14.1,90,152,-12.0,Toronto Raptors,Utah Jazz,2024-01-12
9,Gradey Dick,12:10,.000,.000,.667,.000,0.0,10.7,4.5,22.5,0.0,0.0,0.0,10.7,43,149,-17.5,Toronto Raptors,Utah Jazz,2024-01-12
10,Chris Boucher,11:36,.717,.625,.750,.500,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.1,110,152,-8.3,Toronto Raptors,Utah Jazz,2024-01-12
11,Jalen McDaniels,7:30,.798,.800,.000,2.000,25.6,17.3,22.1,0.0,6.4,0.0,9.6,60.4,149,133,24.4,Toronto Raptors,Utah Jazz,2024-01-12
12,Garrett Temple,7:30,.000,.000,1.000,.000,12.8,0.0,7.4,36.6,0.0,0.0,50.0,11.6,78,152,-13.6,Toronto Raptors,Utah Jazz,2024-01-12
