,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Devin Booker,36:58,13,21,.619,3,8,.375,3,3,1.000,1,5,6,8,1,0,6,4,32,+5,Phoenix Suns,Golden State Warriors,2023-10-24
1,Kevin Durant,36:47,7,22,.318,1,2,.500,3,5,.600,2,9,11,3,0,1,2,1,18,0,Phoenix Suns,Golden State Warriors,2023-10-24
2,Josh Okogie,31:38,7,9,.778,1,1,1.000,2,2,1.000,4,1,5,1,1,0,2,2,17,+2,Phoenix Suns,Golden State Warriors,2023-10-24
3,Jusuf Nurkić,27:52,5,8,.625,1,2,.500,3,3,1.000,3,11,14,3,0,1,1,5,14,+2,Phoenix Suns,Golden State Warriors,2023-10-24
4,Grayson Allen,20:55,0,6,.000,0,5,.000,0,0,,3,1,4,2,0,0,1,2,0,-4,Phoenix Suns,Golden State Warriors,2023-10-24
6,Eric Gordon,31:39,4,16,.250,2,9,.222,0,0,,1,3,4,1,1,1,1,2,10,+6,Phoenix Suns,Golden State Warriors,2023-10-24
7,Drew Eubanks,19:14,1,3,.333,0,0,,2,4,.500,2,5,7,2,0,3,3,3,4,-2,Phoenix Suns,Golden State Warriors,2023-10-24
8,Yuta Watanabe,17:53,3,5,.600,2,4,.500,0,0,,0,4,4,0,0,1,1,2,8,+7,Phoenix Suns,Golden State Warriors,2023-10-24
9,Jordan Goodwin,14:11,1,4,.250,0,1,.000,0,0,,1,3,4,3,1,0,2,0,2,+7,Phoenix Suns,Golden State Warriors,2023-10-24
10,Nassir Little,2:53,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,1,0,0,1,3,-3,Phoenix Suns,Golden State Warriors,2023-10-24
11,Udoka Azubuike,0:0,Phoenix Suns,Golden State Warriors,2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Keita Bates-Diop,0:0,Phoenix Suns,Golden State Warriors,2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Bol Bol,0:0,Phoenix Suns,Golden State Warriors,2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Saben Lee,0:0,Phoenix Suns,Golden State Warriors,2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Chimezie Metu,0:0,Phoenix Suns,Golden State Warriors,2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
