,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Aaron Gordon,38:30,.587,.636,.091,.545,8.7,10.7,9.6,13.7,0.0,0.0,12.8,17.7,121,140,-3.3,Denver Nuggets,Philadelphia76ers,2024-01-16
1,Jamal Murray,38:08,.504,.469,.188,.125,2.9,7.2,4.8,34.8,0.0,2.8,10.6,21.6,125,139,1.8,Denver Nuggets,Philadelphia76ers,2024-01-16
2,Nikola Jokić,38:00,.574,.550,.100,.200,32.3,28.9,30.8,12.2,1.4,2.8,15.5,29.6,124,133,2.9,Denver Nuggets,Philadelphia76ers,2024-01-16
3,Michael Porter Jr.,33:47,.704,.667,.667,.417,0.0,20.3,9.1,0.0,1.5,0.0,6.6,19.6,141,136,2.4,Denver Nuggets,Philadelphia76ers,2024-01-16
4,Kentavious Caldwell-Pope,32:47,.484,.462,.538,.077,0.0,20.9,9.4,7.8,1.6,0.0,0.0,17.9,120,136,-3.2,Denver Nuggets,Philadelphia76ers,2024-01-16
6,Reggie Jackson,19:40,.727,.667,.500,.333,0.0,13.9,6.3,13.0,2.7,0.0,12.7,17.5,143,135,5.9,Denver Nuggets,Philadelphia76ers,2024-01-16
7,Christian Braun,17:48,.870,.800,.600,.600,0.0,30.8,13.8,0.0,0.0,6.0,0.0,15.5,189,133,8.2,Denver Nuggets,Philadelphia76ers,2024-01-16
8,Peyton Watson,11:18,.512,.375,.500,.500,9.9,0.0,5.4,20.8,0.0,0.0,0.0,18.8,148,142,4.4,Denver Nuggets,Philadelphia76ers,2024-01-16
9,DeAndre Jordan,9:59,1.000,1.000,.000,.000,0.0,13.7,6.2,0.0,0.0,0.0,0.0,8.7,200,139,-3.0,Denver Nuggets,Philadelphia76ers,2024-01-16
10,Collin Gillespie,0:0,Denver Nuggets,Philadelphia76ers,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Justin Holiday,0:0,Denver Nuggets,Philadelphia76ers,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jay Huff,0:0,Denver Nuggets,Philadelphia76ers,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Braxton Key,0:0,Denver Nuggets,Philadelphia76ers,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Zeke Nnaji,0:0,Denver Nuggets,Philadelphia76ers,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jalen Pickett,0:0,Denver Nuggets,Philadelphia76ers,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
