,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Scottie Barnes,37:51,.646,.609,.348,.174,8.5,39.9,22.2,29.8,0.0,2.4,13.9,32.2,121,128,5.3,Utah Jazz,Toronto Raptors,2023-12-23
1,Pascal Siakam,35:59,.420,.350,.100,.300,8.9,22.9,15.0,22.4,1.4,0.0,4.2,27.8,106,130,-7.2,Utah Jazz,Toronto Raptors,2023-12-23
2,OG Anunoby,35:51,.707,.692,.231,.077,3.0,3.8,3.3,15.6,2.7,0.0,0.0,15.9,150,130,3.9,Utah Jazz,Toronto Raptors,2023-12-23
3,Dennis Schröder,33:02,.533,.500,.333,.333,3.2,8.3,5.4,26.0,4.5,0.0,27.9,18.4,98,125,-4.3,Utah Jazz,Toronto Raptors,2023-12-23
4,Jakob Poeltl,20:54,.250,.250,.000,.000,10.2,13.1,11.5,16.1,0.0,8.7,0.0,8.1,112,128,-5.4,Utah Jazz,Toronto Raptors,2023-12-23
6,Gary Trent Jr.,27:42,.667,.667,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,14.3,21.4,101,137,-6.1,Utah Jazz,Toronto Raptors,2023-12-23
7,Precious Achiuwa,21:21,.508,.429,.429,.286,5.0,6.4,5.6,5.9,0.0,8.5,0.0,15.6,120,129,-5.1,Utah Jazz,Toronto Raptors,2023-12-23
8,Malachi Flynn,14:02,.500,.500,1.000,.000,0.0,19.5,8.6,49.4,0.0,0.0,0.0,9.1,157,134,3.9,Utah Jazz,Toronto Raptors,2023-12-23
9,Chris Boucher,13:18,1.042,1.167,.333,1.000,8.0,20.6,13.5,10.6,3.7,0.0,0.0,13.8,207,125,11.9,Utah Jazz,Toronto Raptors,2023-12-23
10,Gradey Dick,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jalen McDaniels,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jontay Porter,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Otto Porter Jr.,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Garrett Temple,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Thaddeus Young,0:0,Utah Jazz,Toronto Raptors,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
