,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Miles Bridges,38:48,11,13,.846,2,2,1.000,1,2,.500,1,5,6,5,2,1,3,0,25,+7,Memphis Grizzlies,Charlotte Hornets,2024-02-10
1,Brandon Miller,30:54,7,9,.778,3,4,.750,1,1,1.000,0,6,6,1,0,0,3,4,18,0,Memphis Grizzlies,Charlotte Hornets,2024-02-10
2,Cody Martin,28:08,2,7,.286,1,3,.333,0,0,,0,7,7,2,0,0,4,0,5,+5,Memphis Grizzlies,Charlotte Hornets,2024-02-10
3,Tre Mann,27:12,4,11,.364,1,5,.200,0,0,,1,3,4,9,2,0,2,1,9,-6,Memphis Grizzlies,Charlotte Hornets,2024-02-10
4,Nick Richards,24:50,6,10,.600,0,0,,1,2,.500,2,5,7,1,0,2,1,2,13,-8,Memphis Grizzlies,Charlotte Hornets,2024-02-10
6,Grant Williams,32:22,5,11,.455,3,6,.500,2,2,1.000,0,8,8,1,0,0,2,0,15,+19,Memphis Grizzlies,Charlotte Hornets,2024-02-10
7,Vasilije Micić,26:15,8,13,.615,2,3,.667,0,0,,0,1,1,9,0,0,3,1,18,+14,Memphis Grizzlies,Charlotte Hornets,2024-02-10
8,Seth Curry,19:52,1,3,.333,1,3,.333,0,0,,1,1,2,1,2,1,1,0,3,+4,Memphis Grizzlies,Charlotte Hornets,2024-02-10
9,Dāvis Bertāns,11:39,3,5,.600,3,5,.600,0,0,,0,2,2,1,2,0,0,1,9,+10,Memphis Grizzlies,Charlotte Hornets,2024-02-10
10,Amari Bailey,0:0,Memphis Grizzlies,Charlotte Hornets,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Leaky Black,0:0,Memphis Grizzlies,Charlotte Hornets,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Bryce McGowens,0:0,Memphis Grizzlies,Charlotte Hornets,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Nathan Mensah,0:0,Memphis Grizzlies,Charlotte Hornets,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Nick Smith Jr.,0:0,Memphis Grizzlies,Charlotte Hornets,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,JT Thor,0:0,Memphis Grizzlies,Charlotte Hornets,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
