,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Scottie Barnes,37:36,8,14,.571,0,0,,8,8,1.000,1,3,4,8,0,2,5,2,24,-11,Toronto Raptors,Atlanta Hawks,2024-01-28
1,Bruce Brown,36:46,4,12,.333,1,2,.500,2,2,1.000,4,5,9,2,2,1,0,4,11,-22,Toronto Raptors,Atlanta Hawks,2024-01-28
2,Dennis Schröder,29:09,5,12,.417,1,4,.250,3,4,.750,0,3,3,6,4,0,4,6,14,+7,Toronto Raptors,Atlanta Hawks,2024-01-28
3,Gary Trent Jr.,26:13,6,12,.500,4,8,.500,0,0,,0,1,1,0,2,0,1,5,16,-19,Toronto Raptors,Atlanta Hawks,2024-01-28
4,Thaddeus Young,22:01,2,3,.667,0,0,,0,0,,1,3,4,1,0,0,0,2,4,-18,Toronto Raptors,Atlanta Hawks,2024-01-28
6,Jordan Nwora,30:50,7,16,.438,3,7,.429,7,8,.875,3,6,9,6,1,0,1,4,24,+11,Toronto Raptors,Atlanta Hawks,2024-01-28
7,Gradey Dick,25:03,5,12,.417,3,5,.600,2,3,.667,3,2,5,3,1,0,2,3,15,+19,Toronto Raptors,Atlanta Hawks,2024-01-28
8,Jontay Porter,19:18,3,6,.500,3,4,.750,3,4,.750,2,5,7,3,2,0,0,2,12,+14,Toronto Raptors,Atlanta Hawks,2024-01-28
9,Chris Boucher,13:04,1,2,.500,0,1,.000,3,3,1.000,1,3,4,0,0,0,1,2,5,+14,Toronto Raptors,Atlanta Hawks,2024-01-28
10,Jalen McDaniels,0:0,Toronto Raptors,Atlanta Hawks,2024-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Otto Porter Jr.,0:0,Toronto Raptors,Atlanta Hawks,2024-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrett Temple,0:0,Toronto Raptors,Atlanta Hawks,2024-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
