,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Shai Gilgeous-Alexander,36:43,.743,.605,.158,.947,3.4,11.6,7.9,69.4,1.4,8.9,6.9,36.5,160,112,24.5,Chicago Bulls,Oklahoma City Thunder,2023-11-22
1,Chet Holmgren,31:47,.568,.455,.273,1.000,19.9,26.8,23.7,10.3,1.7,13.7,11.2,26.0,124,102,2.5,Chicago Bulls,Oklahoma City Thunder,2023-11-22
2,Josh Giddey,28:59,.360,.346,.231,.154,4.4,18.4,12.0,10.9,3.7,0.0,12.6,25.4,79,109,-9.6,Chicago Bulls,Oklahoma City Thunder,2023-11-22
3,Luguentz Dort,27:17,.167,.167,.667,.000,0.0,7.8,4.2,10.0,0.0,8.0,25.0,13.6,44,117,-15.0,Chicago Bulls,Oklahoma City Thunder,2023-11-22
4,Cason Wallace,23:38,.833,.833,.667,.000,5.3,9.0,7.3,0.0,0.0,4.6,25.0,7.8,120,119,-2.1,Chicago Bulls,Oklahoma City Thunder,2023-11-22
6,Isaiah Joe,27:06,.969,.944,.778,.333,0.0,3.9,2.1,0.0,0.0,4.0,0.0,17.6,189,121,13.3,Chicago Bulls,Oklahoma City Thunder,2023-11-22
7,Kenrich Williams,23:20,.945,1.083,.500,.333,5.4,18.3,12.4,15.4,0.0,0.0,0.0,13.6,179,118,12.2,Chicago Bulls,Oklahoma City Thunder,2023-11-22
8,Jaylin Williams,14:32,.000,.000,.500,.000,8.7,22.0,15.9,0.0,0.0,0.0,0.0,6.4,47,116,-15.1,Chicago Bulls,Oklahoma City Thunder,2023-11-22
9,Vasilije Micić,11:17,.250,.250,.750,.000,0.0,0.0,0.0,26.0,0.0,0.0,33.3,24.6,54,126,-21.3,Chicago Bulls,Oklahoma City Thunder,2023-11-22
10,Aaron Wiggins,10:45,1.042,1.000,.000,1.000,0.0,39.7,21.5,15.9,0.0,0.0,25.8,16.7,151,109,4.7,Chicago Bulls,Oklahoma City Thunder,2023-11-22
11,Lindy Waters III,4:34,,,,,27.7,23.4,25.3,28.4,0.0,23.9,,0.0,227,102,19.8,Chicago Bulls,Oklahoma City Thunder,2023-11-22
12,Dāvis Bertāns,0:0,Chicago Bulls,Oklahoma City Thunder,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Ousmane Dieng,0:0,Chicago Bulls,Oklahoma City Thunder,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Tre Mann,0:0,Chicago Bulls,Oklahoma City Thunder,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Aleksej Pokusevski,0:0,Chicago Bulls,Oklahoma City Thunder,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
